DeltaTime,MainCam_x,MainCam_y,MainCam_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,LeftController_x,LeftController_y,LeftController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,RightController_x,RightController_y,RightController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w
0.1392574,-0.03441409,1.631246,0.2477196,0.0332494,0.005518608,-0.01425095,0.9993302,-0.07905116,1.021892,0.5389755,-0.2102704,-0.1762255,0.1361612,-0.9519407,0.2734855,0.7633137,-0.1507832,-0.8069008,-0.2642807,0.02398973,-0.5277228
0.1531906,-0.03285942,1.631275,0.2542774,0.03398962,0.006157456,-0.01486588,0.9992927,-0.07576073,1.030449,0.5462132,-0.1993424,-0.182737,0.1397912,-0.9525378,0.2729566,0.7658041,-0.1518095,-0.8077217,-0.2720074,0.03182364,-0.5220968
0.1671944,-0.03122735,1.630926,0.2608565,0.03587908,0.006951988,-0.01577658,0.9992074,-0.07361753,1.035776,0.5523725,-0.1923184,-0.1879153,0.1460797,-0.9520305,0.2718785,0.7676672,-0.1500407,-0.8065345,-0.2782899,0.04223442,-0.519878
0.1810513,-0.02964422,1.630298,0.2677445,0.03857884,0.007520607,-0.01750048,0.999074,-0.07211415,1.038932,0.5581043,-0.1879147,-0.1924423,0.1527495,-0.9509583,0.2705254,0.768707,-0.1449257,-0.8014543,-0.280477,0.05295544,-0.5255467
0.1949921,-0.02794454,1.630008,0.2745394,0.04052963,0.008038816,-0.01938634,0.9989579,-0.07105733,1.040113,0.5634502,-0.1846036,-0.196603,0.1603339,-0.9495061,0.2700843,0.7691835,-0.1366968,-0.792068,-0.2811729,0.06008372,-0.5384794
0.208889,-0.0261265,1.62958,0.2817329,0.04076255,0.008525438,-0.02104239,0.9989109,-0.07053883,1.039158,0.5686166,-0.1826373,-0.1991628,0.169867,-0.9476935,0.2703821,0.7694036,-0.1275752,-0.7835435,-0.2828444,0.06410278,-0.5494993
0.2228985,-0.02396281,1.62901,0.2892286,0.04023664,0.00888799,-0.02223809,0.9989032,-0.07061529,1.036191,0.5737565,-0.1830281,-0.1999573,0.1786277,-0.9458382,0.2711488,0.7690931,-0.1189679,-0.7787451,-0.2865482,0.06658249,-0.5540876
0.2367668,-0.02185841,1.628076,0.2967332,0.03974295,0.009237886,-0.02289205,0.9989049,-0.07141749,1.031168,0.5788038,-0.1883646,-0.1988696,0.1813876,-0.9444936,0.2720144,0.7676894,-0.1112407,-0.7802007,-0.2900563,0.06751072,-0.5500877
0.2507153,-0.01970792,1.626649,0.3044568,0.04003328,0.009403483,-0.02348038,0.9988782,-0.07291019,1.023879,0.5837535,-0.1989423,-0.1965031,0.1776659,-0.9435271,0.2739127,0.7653459,-0.1021371,-0.7832453,-0.2943987,0.06114257,-0.544167
0.264637,-0.01729844,1.625678,0.3121368,0.04229257,0.009024997,-0.02372296,0.9987828,-0.0750998,1.014467,0.5885212,-0.2132103,-0.1924153,0.1699685,-0.9426709,0.275033,0.7627221,-0.09242406,-0.7865207,-0.2952517,0.05683626,-0.5394268
0.2786331,-0.01466141,1.624844,0.3200188,0.04444101,0.008207911,-0.02335054,0.9987054,-0.07804234,1.003096,0.5929975,-0.2285606,-0.1861294,0.1626254,-0.941631,0.2750746,0.7589249,-0.08110115,-0.7900999,-0.291837,0.05418806,-0.536318
0.2926197,-0.01197148,1.623561,0.3282169,0.04533229,0.007339992,-0.02334593,0.9986722,-0.08184689,0.9897599,0.5970194,-0.2441323,-0.177385,0.1590227,-0.9400243,0.2745026,0.7541614,-0.06863169,-0.794995,-0.2860209,0.0516717,-0.5324519
0.3065929,-0.009136869,1.622372,0.336558,0.04653187,0.006404722,-0.02365601,0.9986162,-0.0864515,0.9744077,0.6002745,-0.2608198,-0.1671888,0.1595621,-0.9373158,0.2735749,0.748808,-0.05473521,-0.7993112,-0.2806883,0.05187763,-0.5287953
0.3203278,-0.006125547,1.621188,0.345009,0.04659447,0.005612835,-0.02518242,0.9985806,-0.09199521,0.9570746,0.6026018,-0.2781433,-0.1549549,0.1646063,-0.9335578,0.2749877,0.735935,-0.04277445,-0.8018375,-0.2752136,0.05460761,-0.5275719
0.3343105,-0.003025596,1.620012,0.3538002,0.04600015,0.005361045,-0.02720965,0.9985564,-0.09829743,0.9378152,0.6034324,-0.2983839,-0.1429944,0.173296,-0.9276251,0.277213,0.7214148,-0.02878042,-0.801714,-0.2685147,0.05594534,-0.5310599
0.3483791,0.0002380032,1.619476,0.36258,0.04701465,0.004995619,-0.02961715,0.9984425,-0.1044013,0.9184976,0.6032679,-0.3194998,-0.1338501,0.180829,-0.9204917,0.2793269,0.7092809,-0.01006897,-0.7970055,-0.2603079,0.05422916,-0.5422926
0.362133,0.003701275,1.618955,0.3717631,0.04839482,0.004770966,-0.03117555,0.9983302,-0.1116954,0.8965065,0.6007863,-0.3445566,-0.1246051,0.1884301,-0.9111797,0.2801713,0.7025887,0.01358567,-0.7904071,-0.2517136,0.04932023,-0.5562953
0.3760166,0.007356517,1.619972,0.381304,0.05304337,0.00397151,-0.0327463,0.9980473,-0.1199634,0.8735544,0.5965248,-0.3728285,-0.1144806,0.1936274,-0.9002231,0.2812555,0.6962434,0.03747753,-0.787703,-0.2432239,0.04161213,-0.5644773
0.3900032,0.01118174,1.62198,0.3910051,0.05650999,0.003386588,-0.03387432,0.9978215,-0.1300047,0.850153,0.5903344,-0.4035448,-0.09966812,0.1977741,-0.8877518,0.2818583,0.6904174,0.06189721,-0.788951,-0.2328905,0.0341809,-0.5675825
0.4038849,0.01486766,1.623098,0.4011881,0.05444276,0.004114289,-0.03564141,0.9978721,-0.1413342,0.8278008,0.5826063,-0.4354297,-0.08185913,0.2032943,-0.8731389,0.2821345,0.6851349,0.08711674,-0.7894912,-0.2220732,0.02646932,-0.5715649
0.417841,0.01860421,1.624397,0.4115851,0.05152696,0.005978012,-0.03764651,0.9979439,-0.155015,0.8050398,0.5705004,-0.4726172,-0.06257815,0.2090702,-0.8538189,0.281914,0.6803217,0.1182702,-0.7895476,-0.2087719,0.01844191,-0.5767918
0.431736,0.02264407,1.626015,0.4219744,0.04858096,0.008951932,-0.03643397,0.9981144,-0.1700642,0.7836062,0.5535769,-0.512046,-0.04534673,0.2121249,-0.8311172,0.2816819,0.6766152,0.1488055,-0.7889134,-0.2009477,0.01697235,-0.5804719
0.4456673,0.026442,1.626621,0.4322425,0.04386419,0.01176851,-0.03455157,0.9983705,-0.184098,0.7648361,0.5356559,-0.5484887,-0.0291931,0.2097046,-0.8089078,0.2820446,0.6737629,0.1828917,-0.7828761,-0.1967256,0.01742352,-0.5900004
0.4596386,0.02955278,1.626229,0.4422942,0.03915887,0.0148266,-0.03400161,0.9985443,-0.1976349,0.7479168,0.5155653,-0.5854249,-0.013038,0.203159,-0.7847509,0.282213,0.6714435,0.2205501,-0.7720219,-0.1912882,0.01927774,-0.6058212
0.4734974,0.03231062,1.625487,0.4518828,0.03606563,0.01750955,-0.0342299,0.9986095,-0.2105171,0.7332744,0.4945754,-0.6182517,0.004806249,0.1944821,-0.7615237,0.2815326,0.6698774,0.2612191,-0.7565423,-0.183419,0.02480221,-0.627205
0.4875069,0.03468295,1.623757,0.4613912,0.0322596,0.01959346,-0.03464276,0.9986868,-0.2222383,0.7197325,0.4755424,-0.6459367,0.02137704,0.1878121,-0.7396184,0.2803877,0.6682297,0.3007256,-0.7414168,-0.1727715,0.02918436,-0.647765
0.5014858,0.03689489,1.621809,0.4710819,0.02883532,0.02083456,-0.03449482,0.9987715,-0.2333878,0.7100734,0.4529541,-0.6686284,0.03435566,0.1821317,-0.7201276,0.2781599,0.6689496,0.3487822,-0.7178297,-0.1551315,0.02906463,-0.678093
0.5153675,0.03910411,1.620783,0.4811382,0.02720195,0.02097799,-0.03368963,0.9988418,-0.243533,0.7018231,0.431443,-0.688884,0.04134969,0.1835688,-0.7000226,0.2758197,0.6699867,0.392565,-0.7005863,-0.13684,0.02381327,-0.699919
0.5292721,0.0416628,1.621563,0.4915389,0.02616792,0.0205503,-0.03154313,0.9989485,-0.2529484,0.6966923,0.4092126,-0.7081352,0.04351332,0.1891758,-0.6788694,0.273455,0.6723168,0.4358962,-0.6872478,-0.1181075,0.01198964,-0.716657
0.5431957,0.04389722,1.622101,0.502301,0.02092297,0.02153959,-0.02826927,0.9991492,-0.2619517,0.6918359,0.3885143,-0.7285113,0.04796531,0.1895214,-0.6565458,0.2714132,0.6766219,0.4801739,-0.6731163,-0.09976599,-0.007401228,-0.732739
0.5571117,0.04604986,1.622584,0.5129368,0.01525777,0.02272599,-0.02290235,0.9993629,-0.2702494,0.6915058,0.3681388,-0.7462008,0.05719071,0.1832091,-0.6374544,0.2700645,0.6842813,0.5285065,-0.6488304,-0.0844332,-0.03375193,-0.7554806
0.5710831,0.04765506,1.621794,0.5232261,0.01061845,0.02416052,-0.01806818,0.9994884,-0.2789291,0.6911047,0.3498056,-0.7607882,0.07378278,0.1775438,-0.6198674,0.2673379,0.6964744,0.580288,-0.6120088,-0.07076953,-0.05400709,-0.7858245
0.5850258,0.04867349,1.621568,0.5330332,0.01073417,0.02518544,-0.01573217,0.9995014,-0.2872438,0.6939102,0.3325894,-0.7731124,0.09695733,0.17263,-0.6025741,0.2617451,0.7124431,0.6312291,-0.5731904,-0.05512645,-0.06204734,-0.815208
0.5990314,0.04936676,1.622405,0.54272,0.01258604,0.02631008,-0.01535671,0.9994566,-0.2944445,0.6987916,0.3162711,-0.7846123,0.1199955,0.1695344,-0.5841599,0.2531836,0.7330116,0.6804276,-0.535705,-0.03856586,-0.06221985,-0.8412262
0.6128044,0.05015472,1.623594,0.5527559,0.01247858,0.02737381,-0.01606159,0.9994183,-0.2997969,0.7054471,0.3014511,-0.7944566,0.1393007,0.1672086,-0.5669879,0.2443261,0.7539344,0.7253467,-0.5030154,-0.0231426,-0.06268594,-0.8616905
0.6267719,0.0508731,1.624685,0.5629652,0.01221856,0.02789375,-0.01559154,0.9994146,-0.303581,0.711887,0.2882012,-0.8026761,0.1537527,0.1632912,-0.5526367,0.2354939,0.7745011,0.7667282,-0.4746021,-0.006833873,-0.06305335,-0.8779126
0.6406708,0.05138012,1.625634,0.5732107,0.01362584,0.02736643,-0.0129566,0.9994487,-0.3041089,0.7212175,0.2785009,-0.8069662,0.164779,0.1573101,-0.5448917,0.2253187,0.799368,0.8043014,-0.4513559,0.01156875,-0.06137583,-0.8901557
0.6545544,0.05183886,1.626701,0.5833071,0.01523581,0.02579079,-0.01090185,0.9994918,-0.3044625,0.7286785,0.2691278,-0.8122209,0.1748269,0.1497079,-0.5360228,0.2172738,0.8230386,0.8407805,-0.4275336,0.02547495,-0.06456466,-0.9013309
0.6686707,0.051929,1.627841,0.5935955,0.01645914,0.02354093,-0.009859809,0.9995387,-0.3017823,0.7367584,0.2625429,-0.8163961,0.1797362,0.1365163,-0.5315597,0.2107931,0.849792,0.8749514,-0.3999463,0.03314422,-0.07292873,-0.9130311
0.6824894,0.0520877,1.628763,0.6041675,0.01737712,0.02087272,-0.008408125,0.9995958,-0.2968997,0.7441016,0.2579477,-0.8196086,0.1779822,0.1194467,-0.5313159,0.2059485,0.8786529,0.9082432,-0.3646317,0.03506924,-0.08679336,-0.9264345
0.6963463,0.05218927,1.629888,0.6147223,0.01872939,0.01842437,-0.006641168,0.9996328,-0.2902667,0.7508957,0.2560462,-0.8215665,0.1705697,0.1037211,-0.5340191,0.2019227,0.9093477,0.9383024,-0.3260336,0.03277613,-0.1015598,-0.9393154
0.7103195,0.05205344,1.630713,0.6255299,0.0186325,0.0160163,-0.005240136,0.9996844,-0.2858071,0.756516,0.2530568,-0.8247428,0.1656375,0.09438193,-0.5324055,0.1971298,0.9369736,0.9671889,-0.2911057,0.03457273,-0.1099238,-0.9497257
0.7243023,0.05193603,1.631388,0.6366103,0.01831759,0.01372676,-0.004472752,0.999728,-0.2811236,0.7621588,0.2518335,-0.8280752,0.1585187,0.09105241,-0.5299744,0.1923389,0.9642338,0.9908826,-0.2625782,0.03600297,-0.1122375,-0.9576843
0.7382278,0.05156774,1.632072,0.6479133,0.01842465,0.01235691,-0.004120248,0.9997454,-0.276692,0.7674889,0.2515766,-0.8320304,0.149043,0.09114798,-0.5265014,0.1870764,0.9887028,1.013255,-0.2391733,0.04070295,-0.1087139,-0.9640128
0.7521954,0.05140771,1.632764,0.6595881,0.01905481,0.01118403,-0.003333597,0.9997503,-0.2732934,0.7704538,0.2520221,-0.8349171,0.1377402,0.09427463,-0.5244552,0.1820711,1.010832,1.033357,-0.2193897,0.04610078,-0.09828591,-0.9695787
0.766016,0.05119795,1.633234,0.6714766,0.01939394,0.01022755,-0.001989737,0.9997576,-0.2711822,0.7718574,0.2511161,-0.8377712,0.1294398,0.09621825,-0.5216579,0.1776232,1.031538,1.05314,-0.2018184,0.05094643,-0.08411864,-0.9744731
0.7799435,0.05074443,1.633547,0.6835082,0.01928529,0.009826689,-0.0002773798,0.9997657,-0.2691669,0.7699248,0.2538417,-0.8391325,0.1207788,0.09947377,-0.5209358,0.1748128,1.048353,1.067735,-0.1918865,0.05339921,-0.06326061,-0.9779193
0.7938805,0.05033411,1.633647,0.6954143,0.01916371,0.009420137,0.001559898,0.9997708,-0.2648713,0.7740488,0.2579889,-0.8421035,0.117541,0.09704809,-0.5173272,0.1721641,1.064892,1.085072,-0.1768422,0.05506138,-0.05286767,-0.9812747
0.8079109,0.04954374,1.633106,0.7074378,0.01910858,0.009321463,0.003916593,0.9997663,-0.2595507,0.779387,0.2633572,-0.8466853,0.1170222,0.09351122,-0.5105737,0.1709282,1.07822,1.100355,-0.1652872,0.05339915,-0.04686271,-0.9836832
0.8218746,0.04865918,1.631899,0.71948,0.01997339,0.00898771,0.006847774,0.9997367,-0.2543961,0.783841,0.2696825,-0.8521017,0.1165797,0.09077533,-0.5020873,0.1711396,1.087634,1.114027,-0.1574636,0.04717994,-0.0479153,-0.9852327
0.8356705,0.0477882,1.630558,0.7314293,0.02145978,0.008134365,0.009431968,0.9996921,-0.2497499,0.7863005,0.2772293,-0.8572005,0.1148391,0.08732679,-0.4943615,0.1705392,1.096823,1.128675,-0.1491379,0.04395143,-0.05317896,-0.9864067
0.8495808,0.04669604,1.628857,0.7435078,0.02363532,0.007174732,0.01164137,0.9996272,-0.2448979,0.7881262,0.2869592,-0.8607793,0.1136431,0.0829872,-0.4891394,0.1698268,1.102084,1.141373,-0.1456287,0.0436894,-0.06579482,-0.9861819
0.8636742,0.04537029,1.626839,0.7556328,0.02487,0.006559305,0.01301493,0.9995844,-0.2406099,0.7882991,0.2983062,-0.8627377,0.1147755,0.07698286,-0.4863989,0.1684184,1.105136,1.153292,-0.1426469,0.04669774,-0.08142719,-0.9853126
0.8776112,0.04409145,1.625076,0.7678558,0.02522854,0.005674763,0.01437469,0.9995623,-0.2375858,0.7869341,0.3085749,-0.8637171,0.1157798,0.0722774,-0.485143,0.1665459,1.106162,1.164627,-0.1389548,0.05172482,-0.09727017,-0.9841517
0.8914852,0.04258052,1.622499,0.7803236,0.02232562,0.004901818,0.01616042,0.9996081,-0.2353309,0.7830853,0.3237474,-0.8608873,0.1164701,0.06986724,-0.4903328,0.164728,1.103886,1.174915,-0.135966,0.05760459,-0.1108567,-0.9828051
0.9053059,0.04101232,1.620071,0.7930625,0.01981271,0.004075868,0.01846701,0.9996248,-0.2338222,0.778175,0.3414226,-0.8555906,0.1171218,0.06933534,-0.4994395,0.1635034,1.101584,1.185641,-0.1325981,0.06078833,-0.1161248,-0.982465
0.9191494,0.03950854,1.617901,0.8057427,0.01816389,0.003241224,0.02003857,0.999629,-0.2321225,0.7729126,0.3591859,-0.8510524,0.1184316,0.06556654,-0.5073312,0.1626336,1.099921,1.196959,-0.1302697,0.06300541,-0.1166163,-0.9825786
0.9330959,0.03759441,1.616108,0.8190142,0.01747191,0.002904457,0.02046956,0.9996336,-0.2304484,0.7651748,0.3801984,-0.8472329,0.1211242,0.05655213,-0.5141276,0.1645697,1.088158,1.205476,-0.1433312,0.0594082,-0.1083294,-0.9819326
0.9469738,0.03555122,1.614594,0.8319243,0.01759502,0.003305715,0.01990639,0.9996415,-0.2292386,0.7567545,0.401282,-0.8457351,0.1256544,0.05050176,-0.5161325,0.1678642,1.076249,1.214736,-0.1609782,0.04915202,-0.1039176,-0.9802404
0.9608231,0.03338891,1.612919,0.8449385,0.0178373,0.00380313,0.01863044,0.9996601,-0.2281426,0.7492962,0.4211734,-0.8455929,0.1273359,0.05018634,-0.5159842,0.1711189,1.063518,1.223304,-0.1805264,0.04002404,-0.1011833,-0.9775327
0.9748955,0.03107115,1.611292,0.8581669,0.01937338,0.004264566,0.0181761,0.999638,-0.2273846,0.7408407,0.4441224,-0.8446354,0.124232,0.05487239,-0.5178287,0.1740846,1.046303,1.22916,-0.1978391,0.03619556,-0.09707854,-0.9747437
0.9889832,0.02914176,1.610468,0.8711762,0.02210892,0.004099433,0.01902781,0.9995661,-0.2257197,0.7323124,0.4686641,-0.8450917,0.1140761,0.05647805,-0.5192465,0.1752663,1.031568,1.235268,-0.2065852,0.03834115,-0.09647511,-0.9729055
1.002863,0.02730522,1.610266,0.8844159,0.02523438,0.003960948,0.01948725,0.9994838,-0.2254933,0.7236506,0.4970476,-0.8402732,0.1029768,0.06933992,-0.5277582,0.1759181,1.012978,1.239146,-0.217782,0.04459432,-0.09802736,-0.9700376
1.016678,0.02561269,1.613685,0.8983346,0.03511975,0.004388548,0.01832717,0.9992054,-0.225803,0.7154172,0.5286144,-0.8333136,0.09205478,0.08598542,-0.5382573,0.1775751,0.9892358,1.240451,-0.2403861,0.05008206,-0.09524219,-0.9646944
1.0306,0.02359353,1.618545,0.9117797,0.03886525,0.006026908,0.01394988,0.9991289,-0.2258966,0.7082461,0.5646059,-0.8244132,0.08596848,0.09830338,-0.5507165,0.1811443,0.9648248,1.240383,-0.2678014,0.04933089,-0.08824837,-0.9581551
1.044525,0.021767,1.61916,0.9260179,0.02730067,0.00745362,0.008913087,0.9995598,-0.2253908,0.7022578,0.6023607,-0.8128514,0.08348449,0.1056488,-0.5666933,0.1869693,0.9371977,1.23661,-0.2994046,0.04371985,-0.07895987,-0.9498478
1.058399,0.01993907,1.61984,0.9393722,0.0235617,0.007679661,0.00684854,0.9996694,-0.2243656,0.6970577,0.6409698,-0.8007126,0.08245083,0.1091874,-0.5832146,0.1928848,0.9128069,1.234038,-0.3273044,0.03599036,-0.07470539,-0.9412734
1.072311,0.01859659,1.620666,0.9513589,0.02379758,0.00595276,0.008229367,0.9996652,-0.222678,0.6928024,0.6836816,-0.7860689,0.08356772,0.106957,-0.6030524,0.2026855,0.8818799,1.224594,-0.3666087,0.02076862,-0.0749816,-0.9271162
1.086218,0.01808869,1.619934,0.963095,0.02259757,0.00193545,0.01206308,0.99967,-0.2204612,0.6895092,0.7282189,-0.7698324,0.08439072,0.1030537,-0.6241925,0.2132309,0.8512507,1.212738,-0.4090281,0.002750404,-0.08282869,-0.9087507
1.100203,0.01766132,1.620019,0.9749267,0.02469674,-0.001425542,0.01650413,0.9995577,-0.2182199,0.6876349,0.7741353,-0.7512994,0.08399829,0.1023564,-0.6465421,0.2240151,0.8203847,1.196865,-0.455561,-0.01296005,-0.09591914,-0.884927
1.11421,0.01754736,1.62122,0.9869862,0.02812087,-0.00454828,0.01894302,0.9994147,-0.2162751,0.6880915,0.822154,-0.7283219,0.08363965,0.1081239,-0.6714618,0.2338855,0.7902429,1.175175,-0.5044034,-0.01831982,-0.1127573,-0.8558782
1.128136,0.01746285,1.622885,0.9994608,0.0293387,-0.006334787,0.01858471,0.9993767,-0.2147791,0.6891447,0.8679817,-0.7045307,0.08246181,0.1200914,-0.6945608,0.2419219,0.7642329,1.154339,-0.5465239,-0.01743216,-0.1237893,-0.8280604
1.142086,0.01782688,1.625273,1.012083,0.02939752,-0.006251111,0.01558245,0.9994268,-0.2135105,0.6920948,0.9138794,-0.6801425,0.08136826,0.1387263,-0.7152206,0.2493891,0.7414511,1.129738,-0.5836513,-0.01112249,-0.1316791,-0.8011792
1.155998,0.01845666,1.627096,1.024636,0.02630046,-0.003670826,0.01173921,0.9995784,-0.2111417,0.6978363,0.9591241,-0.6592753,0.07706051,0.1567658,-0.7313291,0.2572692,0.7224884,1.10454,-0.613553,-0.007572826,-0.1355684,-0.7778924
1.169941,0.01896205,1.628148,1.036973,0.02383219,-0.001073813,0.009787894,0.9996675,-0.2069734,0.7042459,1.002235,-0.6439232,0.0662747,0.1690349,-0.7432347,0.2662409,0.7066861,1.080647,-0.6369947,-0.01235858,-0.1371423,-0.7584702
1.183826,0.01942991,1.629097,1.049501,0.02293034,0.001037326,0.008536941,0.9997001,-0.1993956,0.7138289,1.044119,-0.6351581,0.04325832,0.174547,-0.7511567,0.2771293,0.6968697,1.0534,-0.6562177,-0.02725901,-0.131665,-0.7424955
1.197851,0.01972983,1.630457,1.061804,0.02399154,0.001056445,0.008035091,0.9996793,-0.1974503,0.723582,1.086965,-0.6225724,0.03459365,0.1762438,-0.7616726,0.2883427,0.6908537,1.026053,-0.673052,-0.04996654,-0.123094,-0.727566
1.211718,0.02031871,1.631494,1.074255,0.02447826,-0.0009972323,0.007660186,0.9996705,-0.1949285,0.7351925,1.131243,-0.6041207,0.02725998,0.1720557,-0.7776194,0.298876,0.6860397,0.9986581,-0.693661,-0.07459398,-0.1149967,-0.7071393
1.225636,0.02114132,1.632442,1.086547,0.02556836,-0.003012445,0.006623596,0.9996466,-0.1911601,0.7462025,1.174364,-0.585774,0.02167416,0.1657391,-0.7930508,0.3087565,0.6803568,0.9721974,-0.7165157,-0.09929926,-0.1093173,-0.6817585
1.239584,0.02236168,1.632818,1.098795,0.02647,-0.004590171,0.002604091,0.9996357,-0.1840044,0.7611262,1.215095,-0.5681108,0.01735594,0.1574522,-0.8075629,0.3178825,0.6819017,0.9425421,-0.7396687,-0.1345349,-0.1009544,-0.6516125
1.25363,0.02335427,1.632934,1.111123,0.02724073,-0.004142008,-0.002147884,0.9996181,-0.1775502,0.776498,1.253986,-0.5517425,0.01426195,0.1549084,-0.819378,0.323151,0.6857901,0.9139428,-0.7618366,-0.1679514,-0.08219734,-0.6201942
1.267422,0.02435004,1.63304,1.123424,0.02844262,-0.002522569,-0.00696899,0.999568,-0.1715423,0.7918205,1.291968,-0.5336154,0.01048889,0.1607648,-0.8302405,0.3247104,0.689363,0.8877687,-0.7822033,-0.1935136,-0.05524565,-0.5896257
1.281384,0.02531953,1.633201,1.135709,0.02962708,-8.654199E-05,-0.01059409,0.9995049,-0.1654235,0.8071873,1.329314,-0.5132782,0.004413664,0.1715237,-0.8408957,0.3242121,0.692819,0.8638671,-0.8000485,-0.2117147,-0.02878782,-0.5605984
1.295288,0.02634628,1.633275,1.148149,0.0301028,0.002312432,-0.01235125,0.9994678,-0.158391,0.8249424,1.364864,-0.4883666,-0.003043088,0.186629,-0.8524426,0.3195984,0.6998627,0.8440552,-0.8137631,-0.2182436,-0.002182219,-0.5386599
1.309191,0.0274125,1.633329,1.160691,0.02956186,0.004158143,-0.01231375,0.9994785,-0.1510206,0.8427532,1.399343,-0.4639663,-0.008996935,0.1922185,-0.8647002,0.3169633,0.7055756,0.8263596,-0.8242587,-0.2258352,0.01722147,-0.5189407
1.32338,0.02857189,1.633276,1.173324,0.02797283,0.005647474,-0.01191264,0.9995217,-0.1429495,0.8609571,1.431757,-0.4406608,-0.01557557,0.1872663,-0.8777851,0.3132448,0.7140794,0.8140637,-0.8303782,-0.2201777,0.01643202,-0.5115895
1.336996,0.02985945,1.633132,1.186077,0.02572525,0.006925092,-0.01129866,0.9995812,-0.1350126,0.8781883,1.463965,-0.4187958,-0.02260995,0.1809262,-0.8895868,0.3118803,0.7210355,0.8029988,-0.8336272,-0.2175954,0.01099769,-0.5075401
1.350969,0.03116675,1.632745,1.199047,0.02303017,0.008007397,-0.01179975,0.9996331,-0.1267463,0.896053,1.490087,-0.4015302,-0.02893863,0.1697008,-0.8995208,0.3106619,0.7296584,0.7975492,-0.8305534,-0.2121697,-0.00238022,-0.5149363
1.365095,0.03253692,1.632499,1.211949,0.02087253,0.008854557,-0.01389222,0.9996464,-0.1196553,0.9121004,1.51732,-0.3840002,-0.03359965,0.1650534,-0.9078394,0.3092985,0.7376384,0.7907487,-0.8326973,-0.2077691,-0.01194713,-0.5131321
1.378878,0.03421544,1.632108,1.224872,0.01832592,0.01011568,-0.01655351,0.9996439,-0.1130819,0.9275002,1.541938,-0.3665601,-0.03731587,0.1629305,-0.9152567,0.307172,0.7456664,0.7837732,-0.8395978,-0.201378,-0.01991129,-0.504109
