DeltaTime,MainCam_x,MainCam_y,MainCam_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,LeftController_x,LeftController_y,LeftController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,RightController_x,RightController_y,RightController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w
0.2922363,0.06592877,1.630324,0.1428818,0.0006474709,-0.003486394,0.000748941,0.9999934,-0.16832,0.7461248,0.1320605,-0.6010184,0.01589614,0.1858368,-0.7771673,0.3166158,0.7245975,0.03873132,-0.6780087,-0.05046432,-0.1737558,-0.712437
0.3063316,0.06721012,1.629982,0.1443788,-0.002362063,-0.003410549,0.00402224,0.9999833,-0.1705789,0.7442815,0.1268814,-0.6043811,0.01889124,0.1885168,-0.7738398,0.3149101,0.726195,0.05670416,-0.6487327,-0.02047772,-0.2102726,-0.7311033
0.320179,0.06853149,1.630317,0.1460008,-0.0063372,-0.003842018,0.00754706,0.9999441,-0.1725697,0.7424684,0.1216302,-0.6084787,0.02041974,0.1900091,-0.7702163,0.3120013,0.72782,0.07347661,-0.6270402,0.002940631,-0.2253475,-0.7456745
0.3340111,0.06974823,1.631056,0.1478606,-0.01365105,-0.004569703,0.009176991,0.9998543,-0.1742843,0.7401614,0.1151056,-0.6142533,0.0205809,0.1914966,-0.765244,0.3097679,0.7295798,0.09155126,-0.6200989,0.007210089,-0.2160363,-0.7541576
0.34795,0.07094112,1.631245,0.1496747,-0.02156079,-0.005140497,0.01090121,0.9996949,-0.1760615,0.737835,0.1086828,-0.6197648,0.02118371,0.1941206,-0.7601053,0.3095054,0.7308568,0.1079685,-0.6240193,-0.003870814,-0.1973747,-0.756061
0.3620529,0.07206872,1.630439,0.1513989,-0.02828853,-0.005698719,0.01239721,0.9995067,-0.1778655,0.7352127,0.1017665,-0.6246294,0.02236225,0.1976106,-0.7551742,0.308989,0.733606,0.1295007,-0.6254407,-0.020965,-0.1648136,-0.7623785
0.3758297,0.07308868,1.629293,0.1529383,-0.03152051,-0.006289024,0.01294504,0.9993995,-0.1798496,0.7328496,0.09569344,-0.6274992,0.02508674,0.2016213,-0.7516411,0.3074504,0.7390114,0.1572908,-0.6092719,-0.03315915,-0.1325549,-0.7811002
0.3897781,0.07409494,1.628183,0.1547113,-0.03261152,-0.007037021,0.01428219,0.9993413,-0.1817743,0.7306072,0.09040918,-0.6281447,0.03067833,0.2033602,-0.750425,0.3056865,0.7487581,0.1920015,-0.5730869,-0.04100918,-0.1159083,-0.810219
0.4037457,0.07513232,1.627245,0.1564948,-0.03352027,-0.007856401,0.01626038,0.9992749,-0.1837141,0.7283606,0.08545847,-0.6289909,0.0386952,0.2009351,-0.7499989,0.3042452,0.7580739,0.2229817,-0.5445696,-0.0451441,-0.1037298,-0.8310512
0.4176178,0.0760531,1.62595,0.1587242,-0.03558252,-0.008880806,0.01803271,0.9991646,-0.185795,0.7260203,0.08022199,-0.6313155,0.05133047,0.1929104,-0.7493941,0.303269,0.7683411,0.2534274,-0.5205026,-0.04898819,-0.09883536,-0.8467047
0.4315262,0.0768956,1.624804,0.1614115,-0.03752682,-0.009970984,0.01951429,0.9990553,-0.1876682,0.7234392,0.0740613,-0.6375437,0.06381029,0.1810671,-0.7461106,0.3016595,0.7810228,0.2854519,-0.4941823,-0.04635016,-0.1113777,-0.8609475
0.4454384,0.07785682,1.624386,0.1644306,-0.03856895,-0.01120239,0.02135435,0.998965,-0.1894563,0.7207651,0.06722064,-0.6453226,0.07626832,0.1697447,-0.7408972,0.296703,0.7985176,0.3198578,-0.4596471,-0.02999219,-0.1438735,-0.875857
0.459425,0.07869041,1.624371,0.1675924,-0.03935096,-0.01214599,0.02316085,0.9988832,-0.191144,0.7184905,0.05978703,-0.6533608,0.08849346,0.1613959,-0.7343296,0.2900227,0.815528,0.3509758,-0.4273198,-0.01240957,-0.1644014,-0.8889409
0.4732742,0.07959009,1.624557,0.1707233,-0.03918287,-0.01307194,0.02465483,0.9988424,-0.1924569,0.7166278,0.05257229,-0.6598818,0.09816958,0.1550874,-0.728606,0.2827975,0.8335704,0.3809865,-0.3965517,0.0005171436,-0.1720279,-0.9017499
0.4872246,0.08033253,1.624658,0.1740524,-0.03836706,-0.01352533,0.02473975,0.9988658,-0.1930307,0.7151918,0.04483525,-0.6672735,0.1065918,0.1473306,-0.7222728,0.2745103,0.8545576,0.4101279,-0.3697374,0.01047509,-0.1660738,-0.9141138
0.5011482,0.08092472,1.624938,0.1774844,-0.03600469,-0.01361572,0.02380301,0.9989753,-0.1928104,0.7144972,0.0369002,-0.6747302,0.112288,0.140576,-0.7157995,0.2664813,0.8786597,0.4378616,-0.3469743,0.01500306,-0.1515472,-0.9254281
0.5150814,0.08142999,1.625626,0.1809909,-0.03281654,-0.01353201,0.02242452,0.9991181,-0.1926075,0.7141228,0.02952554,-0.6810753,0.1165109,0.1367041,-0.7098406,0.2599593,0.9032474,0.4648426,-0.3193205,0.01637373,-0.144704,-0.9363905
0.5289955,0.0818582,1.626715,0.184904,-0.02952733,-0.01366976,0.02134486,0.9992425,-0.1918982,0.7145326,0.02248144,-0.686788,0.1183994,0.1355679,-0.7042195,0.253199,0.9323735,0.4907559,-0.2861922,0.0167566,-0.1481068,-0.9465082
0.5430393,0.08216541,1.6288,0.1893957,-0.02607368,-0.01401684,0.02080875,0.9993451,-0.1906171,0.7156357,0.01579226,-0.692996,0.118118,0.1357044,-0.6981325,0.2458978,0.9646829,0.5140316,-0.2507099,0.01707019,-0.1608308,-0.9544562
0.5568485,0.08245303,1.6311,0.1938417,-0.02385136,-0.01472434,0.02196749,0.9993657,-0.1897662,0.7165835,0.009268108,-0.7001564,0.1210426,0.1320239,-0.6911581,0.2383749,0.9950797,0.5357918,-0.2186393,0.01896142,-0.1629303,-0.9619205
0.5707779,0.0828867,1.633458,0.198743,-0.02362741,-0.01572666,0.02441674,0.9992989,-0.1886084,0.7182563,0.00311127,-0.7078155,0.1225166,0.1314332,-0.6831634,0.2302068,1.027308,0.5544674,-0.189814,0.02116882,-0.1543079,-0.9693872
0.5846577,0.08303788,1.635508,0.2037894,-0.02377957,-0.01654661,0.02554389,0.9992539,-0.1872748,0.7201811,-0.002612888,-0.714717,0.1224252,0.1327487,-0.6756992,0.2218224,1.059971,0.5708759,-0.1620245,0.02389961,-0.1403317,-0.976465
0.5986557,0.08307266,1.63759,0.2090046,-0.02246647,-0.01732703,0.02642662,0.9992481,-0.1854401,0.7231567,-0.00731512,-0.7202689,0.1218514,0.1318752,-0.6700552,0.2131105,1.092959,0.5850607,-0.1344181,0.02872203,-0.1277136,-0.9822403
0.6125603,0.08301112,1.640118,0.2144424,-0.02007118,-0.01772197,0.02797808,0.9992499,-0.1832754,0.726792,-0.01097998,-0.7244052,0.1202354,0.1305041,-0.6661451,0.2036323,1.127009,0.5957928,-0.1031225,0.03663338,-0.1214797,-0.9865427
0.6265526,0.08282691,1.642495,0.2200373,-0.01972234,-0.0183779,0.02899133,0.9992161,-0.1806606,0.7312632,-0.01315552,-0.7270665,0.1174675,0.1282592,-0.6641726,0.193977,1.159693,0.6041884,-0.07190318,0.04674941,-0.1212442,-0.9889107
0.640522,0.08248028,1.644707,0.2256543,-0.02004842,-0.01905941,0.03006581,0.9991651,-0.1782126,0.7355886,-0.01491087,-0.729683,0.1144494,0.1256954,-0.6623176,0.1852164,1.191535,0.6132568,-0.03915674,0.05424294,-0.1183634,-0.9907142
0.6543427,0.08211869,1.646568,0.2312496,-0.02018734,-0.01977429,0.03146277,0.9991054,-0.176004,0.7395642,-0.01660943,-0.7333987,0.1096522,0.1252996,-0.6590925,0.1772067,1.223076,0.6191965,-0.00898084,0.06014135,-0.1110249,-0.9919556
0.6682224,0.08164999,1.648145,0.2368812,-0.02015182,-0.02074111,0.03244367,0.9990551,-0.1741321,0.7435213,-0.01699532,-0.7366108,0.103148,0.1298613,-0.6556684,0.1694147,1.253269,0.6220993,0.01992443,0.06906272,-0.1008128,-0.9923055
0.6821918,0.08103412,1.649431,0.2427291,-0.02006798,-0.02152906,0.03311865,0.999018,-0.172797,0.7469512,-0.01608302,-0.7384494,0.09921238,0.1346312,-0.653241,0.1612846,1.282295,0.6257077,0.05237086,0.08107984,-0.09389208,-0.9908924
0.6962509,0.08027787,1.650273,0.2486369,-0.01992579,-0.02236858,0.0336498,0.9989846,-0.1716372,0.7498636,-0.01414406,-0.7398272,0.1001729,0.1313954,-0.6521936,0.1529809,1.308599,0.6267524,0.08634574,0.09663015,-0.09324152,-0.9871743
0.7100754,0.07943913,1.650571,0.2546734,-0.02018457,-0.02326017,0.03465121,0.9989249,-0.1702522,0.7521673,-0.01142726,-0.7415038,0.1033597,0.1194244,-0.6520941,0.1456971,1.330137,0.6279531,0.1130767,0.1090859,-0.09773879,-0.9827315
0.7238407,0.0785252,1.650564,0.2606913,-0.02029576,-0.02454462,0.03623651,0.9988356,-0.1693601,0.7537562,-0.007069084,-0.7414486,0.1070002,0.1077215,-0.6536062,0.139801,1.346084,0.6292672,0.1326967,0.1186294,-0.102224,-0.9787078
0.7378292,0.07761193,1.650196,0.2667426,-0.02084632,-0.02577581,0.03819947,0.9987201,-0.1688233,0.7552162,-0.002946533,-0.7404555,0.1074907,0.1024366,-0.6554984,0.1350217,1.361046,0.632812,0.1469586,0.1239969,-0.1016816,-0.9760578
0.7516556,0.07666592,1.64936,0.272855,-0.02168342,-0.02698396,0.04013706,0.9985944,-0.1691183,0.7561452,0.0026642,-0.7374752,0.107123,0.1006814,-0.65918,0.1319023,1.370477,0.6374085,0.1499649,0.1258986,-0.09905226,-0.9756274
0.765564,0.07560159,1.647998,0.2791348,-0.022596,-0.02804236,0.04128864,0.998498,-0.1700316,0.7565423,0.008648293,-0.7346787,0.1080278,0.09878659,-0.6624337,0.1296716,1.375171,0.6427699,0.1480481,0.1262607,-0.09741682,-0.9760379
0.7794819,0.07446605,1.646449,0.2854538,-0.0225918,-0.02892979,0.04179168,0.9984519,-0.1711336,0.7561267,0.01487517,-0.7329491,0.1088934,0.09495663,-0.664764,0.1273195,1.378818,0.6488091,0.1476171,0.1253002,-0.1012864,-0.9758331
0.7935066,0.07316223,1.644795,0.2919019,-0.02176785,-0.02948177,0.04188144,0.9984503,-0.1726826,0.7552788,0.02093493,-0.732518,0.1112248,0.09260937,-0.6651842,0.1247336,1.38191,0.655491,0.1478693,0.1233382,-0.1081734,-0.9753056
0.8073864,0.07182535,1.642911,0.298492,-0.02004954,-0.02978759,0.04153643,0.9984916,-0.175255,0.7531568,0.02843658,-0.7318115,0.115675,0.09009346,-0.6655482,0.1228473,1.379428,0.6625857,0.1466243,0.1201002,-0.1170434,-0.9748734
0.8213081,0.07049854,1.641092,0.3051971,-0.01856029,-0.03005827,0.04126918,0.9985234,-0.1773685,0.751329,0.03556019,-0.7312737,0.1186941,0.08681968,-0.6660427,0.1205104,1.3791,0.6693004,0.1497896,0.1199957,-0.1205214,-0.9739809
0.8352699,0.06891932,1.638985,0.3122187,-0.01703614,-0.03002765,0.04077071,0.9985719,-0.1802446,0.7482449,0.04399826,-0.731713,0.1215805,0.08588079,-0.6651607,0.1189089,1.372772,0.6766153,0.148584,0.1204231,-0.1221456,-0.9739105
0.8492184,0.06734552,1.637156,0.3192506,-0.01493963,-0.03014556,0.0405231,0.998612,-0.1825724,0.7456841,0.051663,-0.733176,0.1214744,0.08793053,-0.6632987,0.1173206,1.365809,0.6843141,0.1451439,0.121444,-0.1211627,-0.9744251
0.8631573,0.06561799,1.635329,0.3264627,-0.01245183,-0.02991145,0.04035183,0.9986601,-0.1856191,0.7417179,0.0620963,-0.7346553,0.1156369,0.09791424,-0.6613036,0.1162851,1.356036,0.6928651,0.1372826,0.1218564,-0.1186143,-0.9758254
0.877037,0.06390932,1.633385,0.333766,-0.01058137,-0.0295744,0.0404419,0.9986881,-0.1885947,0.7382276,0.07383724,-0.733363,0.1096651,0.107314,-0.662296,0.1161882,1.343004,0.7025979,0.1227927,0.1187768,-0.1170516,-0.9783215
0.891077,0.06211859,1.631437,0.341029,-0.00890861,-0.02902144,0.0399099,0.998742,-0.1919259,0.735105,0.08675519,-0.7296456,0.1068284,0.1154843,-0.6654837,0.116255,1.328995,0.7126258,0.1054632,0.1146951,-0.117728,-0.980746
0.9050426,0.06012763,1.629643,0.3484475,-0.007571008,-0.02800547,0.03817058,0.99885,-0.1964729,0.7318687,0.1030581,-0.7236262,0.1095663,0.1235984,-0.6701372,0.1172406,1.308007,0.7233477,0.08115326,0.1110679,-0.1208395,-0.983095
0.9187164,0.05818367,1.627635,0.3560289,-0.00663783,-0.0272836,0.03655728,0.998937,-0.2005509,0.728958,0.1184558,-0.7200822,0.1148708,0.1267571,-0.6724723,0.1182184,1.286782,0.7333528,0.05916419,0.1079735,-0.1262128,-0.9843331
0.9326363,0.05625624,1.625555,0.3635883,-0.005941277,-0.02677926,0.03425602,0.9990366,-0.2043766,0.7256987,0.1359236,-0.7172552,0.1210362,0.1274849,-0.6742721,0.1194403,1.265365,0.7427469,0.03790988,0.1047494,-0.1311457,-0.9850844
0.9465523,0.05440461,1.624489,0.3715508,-0.001855672,-0.02649663,0.03268431,0.9991127,-0.2069124,0.7221298,0.1564468,-0.714179,0.1209599,0.1274544,-0.6775489,0.1223895,1.235503,0.7518259,0.007903129,0.1021615,-0.1333073,-0.9857635
0.9604816,0.05260486,1.625675,0.3796574,0.005637788,-0.02604672,0.03151651,0.9991479,-0.2086824,0.7193014,0.1770415,-0.7097654,0.1180249,0.1262085,-0.6829163,0.1252238,1.20935,0.760088,-0.01865391,0.09896086,-0.1318221,-0.9861449
0.9744625,0.05056857,1.62867,0.388167,0.01039067,-0.02486618,0.02815758,0.9992402,-0.2101848,0.7175056,0.2004329,-0.7038177,0.1165055,0.1219844,-0.6900631,0.1297178,1.179059,0.7675471,-0.04940097,0.09399516,-0.1273113,-0.9861624
0.9883766,0.04854734,1.629375,0.3970802,0.003392866,-0.02295087,0.02163365,0.9994968,-0.2115655,0.717527,0.2263024,-0.6966146,0.1164285,0.1194435,-0.6977864,0.1357582,1.145765,0.7737617,-0.08513533,0.08694195,-0.1250481,-0.9846604
1.002306,0.04675305,1.628002,0.4055114,-0.0004801198,-0.02125632,0.01630295,0.999641,-0.2123905,0.717725,0.251369,-0.6894707,0.1120944,0.1203662,-0.7053913,0.1431787,1.109597,0.7780338,-0.1257849,0.07850134,-0.1276553,-0.9806731
1.016279,0.04573837,1.626409,0.4132625,0.0028052,-0.02008664,0.01313719,0.999708,-0.2119681,0.7186282,0.2794929,-0.6795051,0.1011546,0.1281438,-0.7152761,0.1520591,1.071376,0.7797609,-0.169489,0.06834631,-0.135343,-0.973799
1.030169,0.0448814,1.625209,0.4207104,0.008915978,-0.01943079,0.01198583,0.9996996,-0.2100681,0.7204497,0.3113228,-0.6630734,0.08477632,0.1424307,-0.7299727,0.1633642,1.030437,0.77766,-0.2158873,0.05459002,-0.1465718,-0.9638098
1.044073,0.04399936,1.623998,0.428506,0.01173993,-0.01884911,0.01062221,0.999697,-0.2081991,0.7222839,0.3419722,-0.6465295,0.07218476,0.1518207,-0.7441368,0.174137,0.9924508,0.7743342,-0.2576545,0.0420243,-0.1547341,-0.9528407
1.057987,0.04337145,1.623255,0.4365218,0.01296892,-0.01795279,0.008451821,0.999719,-0.2051407,0.7250345,0.3742062,-0.6299605,0.06073906,0.1559571,-0.7583785,0.1864573,0.9528867,0.7667775,-0.3004855,0.02953122,-0.1572679,-0.9402676
1.071909,0.04282762,1.622742,0.444656,0.01287546,-0.01651331,0.006047165,0.9997625,-0.1999622,0.72869,0.4069456,-0.6175928,0.04551093,0.152852,-0.7701585,0.1989677,0.9137633,0.756421,-0.3407452,0.01924643,-0.1499965,-0.9279134
1.085844,0.04250052,1.622136,0.4525177,0.0138738,-0.01462051,0.003246029,0.9997916,-0.1946015,0.7327352,0.4378341,-0.6072939,0.02601583,0.153384,-0.7790961,0.2121052,0.8731778,0.7415364,-0.3813165,0.01301209,-0.1309924,-0.9150243
1.099695,0.04227117,1.621378,0.4601026,0.01680211,-0.01259272,0.0007301287,0.9997793,-0.1872972,0.7391345,0.469939,-0.5907094,-0.005895206,0.168971,-0.7889717,0.2256878,0.8319448,0.7242917,-0.426468,0.007486789,-0.1166774,-0.8969144
1.113623,0.04212283,1.620908,0.4671611,0.02099544,-0.01066669,-0.002669453,0.9997191,-0.1803427,0.7469845,0.5024225,-0.5652129,-0.03844697,0.1990344,-0.7996508,0.2428729,0.7885631,0.6989881,-0.496332,-0.005370348,-0.1231907,-0.859331
1.127537,0.04178268,1.621369,0.4744073,0.0241948,-0.008818942,-0.007445193,0.9996406,-0.1728867,0.7577614,0.536297,-0.5318311,-0.06892925,0.2361586,-0.8103293,0.2661387,0.7502531,0.6635668,-0.5838168,-0.0360683,-0.1730305,-0.7924124
1.14143,0.04153486,1.622957,0.4824981,0.02414425,-0.007220492,-0.01307324,0.999597,-0.1662228,0.7700376,0.5697289,-0.5022376,-0.0867819,0.2582145,-0.8207019,0.2906013,0.7275813,0.625667,-0.6437888,-0.0622405,-0.2666238,-0.7145445
1.155416,0.04134827,1.625017,0.4913137,0.01988879,-0.005870038,-0.0186261,0.9996114,-0.1605582,0.7831009,0.6025522,-0.4789744,-0.09470528,0.2655196,-0.8313326,0.3073623,0.7205039,0.5972502,-0.6394213,-0.06465261,-0.3454841,-0.6838137
1.169312,0.04131057,1.627111,0.5002635,0.0105422,-0.004736152,-0.0230122,0.9996684,-0.1547802,0.8005856,0.6363362,-0.4573599,-0.09257073,0.2595503,-0.8455095,0.3124281,0.7182652,0.5776572,-0.6045561,-0.05629903,-0.3238086,-0.7255965
1.183167,0.04178204,1.627731,0.5087625,0.001863116,-0.003707973,-0.02454889,0.9996901,-0.1479397,0.8188668,0.6694491,-0.432068,-0.09350315,0.2525785,-0.8606849,0.313125,0.7130796,0.5588668,-0.5865784,-0.06866627,-0.2183979,-0.7768611
1.19721,0.04235728,1.627414,0.5162308,0.0008790367,-0.001920673,-0.02492725,0.999687,-0.1403218,0.8381744,0.701867,-0.4055381,-0.0938113,0.2437604,-0.8759675,0.3150575,0.6998155,0.5308366,-0.6163309,-0.08955432,-0.1122973,-0.7742775
1.211184,0.04281414,1.62657,0.5233282,0.005181971,0.0005910667,-0.02579774,0.9996536,-0.1330323,0.8578962,0.7329342,-0.3827617,-0.09041099,0.2332523,-0.8893328,0.3166099,0.685061,0.494145,-0.6737369,-0.09721272,-0.04779151,-0.7309886
1.22505,0.04322845,1.625976,0.5301875,0.01591268,0.003768648,-0.02677704,0.9995077,-0.1265926,0.8770887,0.7629564,-0.3620905,-0.08546293,0.2273709,-0.8999383,0.3193684,0.6760808,0.4535792,-0.727416,-0.09927248,-0.011669,-0.6788776
1.238951,0.04376153,1.626439,0.5374106,0.02571919,0.006654603,-0.02781717,0.9992599,-0.1202276,0.8988166,0.7923172,-0.3365474,-0.07786193,0.2290139,-0.9100693,0.3256505,0.6729526,0.4150564,-0.7699849,-0.1098884,-0.01054346,-0.6284398
1.252893,0.04434301,1.628513,0.545278,0.03192259,0.0100134,-0.02932543,0.9990099,-0.1129593,0.9229248,0.8208425,-0.3026898,-0.07394293,0.2402168,-0.9193515,0.3360582,0.6776143,0.383378,-0.7894019,-0.1314266,-0.04297356,-0.5981011
1.266802,0.04495378,1.630762,0.5536557,0.0308576,0.01342351,-0.03129214,0.9989437,-0.104488,0.9484069,0.8465305,-0.2667208,-0.07487813,0.2545155,-0.9265394,0.3461279,0.6843048,0.3593391,-0.7910345,-0.1505869,-0.07415,-0.5882939
1.28071,0.0458039,1.632484,0.5622683,0.02526895,0.01670572,-0.03264332,0.9990079,-0.09625154,0.9724095,0.8702635,-0.2381298,-0.07688721,0.259478,-0.9327667,0.353988,0.6920658,0.3390864,-0.7884985,-0.1646258,-0.09850416,-0.5843505
1.294683,0.04645397,1.63367,0.5706834,0.02186694,0.02000833,-0.03392781,0.9989847,-0.08811715,0.9953508,0.8928318,-0.2164805,-0.08084355,0.2527209,-0.9395385,0.3593965,0.6982599,0.3188387,-0.7918174,-0.1742122,-0.1110296,-0.5747589
1.308613,0.04708427,1.634809,0.5787818,0.02116816,0.02289728,-0.03541597,0.998886,-0.08015372,1.017507,0.9128615,-0.2011283,-0.08791109,0.2333769,-0.9472879,0.3606693,0.7073615,0.3003869,-0.7972078,-0.1798932,-0.1113268,-0.5654242
1.322571,0.04764314,1.635881,0.5868134,0.0214867,0.02497005,-0.03607553,0.998806,-0.0736176,1.038852,0.9307516,-0.1888817,-0.0937482,0.2122443,-0.9541946,0.3597341,0.7147804,0.2812692,-0.8080128,-0.1861233,-0.09773856,-0.5503823
1.336355,0.04833641,1.636997,0.5948181,0.02148486,0.02624869,-0.03576823,0.9987843,-0.06834751,1.059668,0.9494627,-0.1734102,-0.09533036,0.2007159,-0.9594551,0.3575801,0.7210629,0.2625886,-0.8197598,-0.192366,-0.07712536,-0.5338923
1.350296,0.04918771,1.63784,0.6029871,0.02074274,0.02673018,-0.03495431,0.998816,-0.0646916,1.079821,0.9664755,-0.1558207,-0.09245325,0.195803,-0.9637601,0.3528876,0.728236,0.2465873,-0.830786,-0.194383,-0.05259252,-0.5188871
1.364304,0.04995206,1.638546,0.6112759,0.02019286,0.02750748,-0.0347959,0.9988117,-0.06208656,1.098981,0.981727,-0.1343906,-0.08667742,0.1982225,-0.9670233,0.3469722,0.7360175,0.2343258,-0.8396475,-0.1904339,-0.03138588,-0.507683
