DeltaTime,MainCam_x,MainCam_y,MainCam_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,LeftController_x,LeftController_y,LeftController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,RightController_x,RightController_y,RightController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w
0.431736,0.02737282,1.644226,0.05788029,0.004336877,0.00712227,-0.009088839,0.9999239,-0.1864786,0.7258009,0.03334217,-0.6395343,-0.02334624,0.2356731,-0.7313748,0.245049,0.7218153,0.01066349,-0.679439,-0.05148906,-0.1232615,-0.7214694
0.4456043,0.02769526,1.643685,0.05796147,0.00728155,0.007187876,-0.009045443,0.9999067,-0.1863901,0.7260223,0.03338309,-0.6400595,-0.02329527,0.2351091,-0.7310985,0.2450964,0.7220646,0.01067244,-0.6799838,-0.05106629,-0.1230528,-0.7210217
0.4595432,0.02803559,1.643417,0.05823583,0.009531127,0.00692909,-0.009240862,0.9998879,-0.1861329,0.7261807,0.03364832,-0.639704,-0.02332025,0.2342476,-0.7316852,0.24519,0.7221891,0.01079109,-0.6799607,-0.05105694,-0.1227728,-0.7210919
0.4737892,0.02829548,1.643457,0.05888008,0.01021284,0.006989828,-0.009575119,0.9998776,-0.1859713,0.7262718,0.03393114,-0.6395251,-0.02313053,0.2340403,-0.7319139,0.2454147,0.7223738,0.01104296,-0.6799267,-0.05149162,-0.1219629,-0.7212304
0.4875641,0.02869002,1.643654,0.0596616,0.009402693,0.00679513,-0.01018751,0.9998809,-0.1855841,0.7264812,0.03461763,-0.639176,-0.02295736,0.2336096,-0.7323617,0.2458832,0.7225191,0.01144161,-0.6798966,-0.05281604,-0.1201228,-0.7214718
0.5014935,0.02905967,1.644122,0.06072458,0.007496365,0.006977054,-0.01070601,0.9998903,-0.1842817,0.727042,0.03668058,-0.6374401,-0.02313326,0.2318825,-0.734415,0.246691,0.7224814,0.01180925,-0.6798261,-0.05518022,-0.1179347,-0.7217223
0.5153275,0.02957561,1.644362,0.06182878,0.005155033,0.007412441,-0.01084552,0.9999005,-0.1829728,0.7274794,0.03849669,-0.6356538,-0.02411722,0.2303338,-0.7364163,0.2471097,0.7223266,0.01172198,-0.680059,-0.05547548,-0.1177819,-0.7215051
0.5291443,0.03020029,1.643908,0.06291369,0.00240164,0.007827506,-0.01097924,0.9999062,-0.1816806,0.7279862,0.0403904,-0.6337324,-0.02591695,0.2290151,-0.7384197,0.2474197,0.7222207,0.01144978,-0.680658,-0.05518736,-0.11804,-0.72092
0.5430584,0.0308818,1.643217,0.06392654,0.001782043,0.008644674,-0.0106966,0.9999039,-0.1804523,0.7288065,0.04312418,-0.6307973,-0.02659446,0.2253275,-0.7420344,0.2479989,0.7221937,0.01114645,-0.6812672,-0.05537473,-0.1178013,-0.720369
0.5569916,0.03168007,1.642467,0.06498443,0.002672708,0.009564692,-0.009685924,0.9999038,-0.1806077,0.7292173,0.04526808,-0.6298184,-0.02241356,0.2197369,-0.7446758,0.2493155,0.7223921,0.01076409,-0.6819166,-0.05730759,-0.1151436,-0.7200331
0.5709095,0.0325793,1.64121,0.06627906,0.003511671,0.01029104,-0.008804071,0.9999021,-0.1815098,0.7292814,0.04712888,-0.6311827,-0.01504217,0.2126564,-0.7457609,0.2523873,0.7231527,0.01037456,-0.6817151,-0.06731641,-0.1035199,-0.7211218
0.5850658,0.03356338,1.640686,0.06768826,0.006048615,0.01047138,-0.008025412,0.9998947,-0.1823011,0.7290512,0.04882015,-0.6334659,-0.008709573,0.2064945,-0.7456576,0.2541114,0.7232247,0.01030225,-0.6811082,-0.07638425,-0.09458399,-0.7220187
0.5990047,0.03439045,1.640431,0.06935919,0.006403552,0.01031822,-0.007992215,0.9998943,-0.1829057,0.7288904,0.05076395,-0.634066,-0.004424372,0.2037588,-0.7459378,0.2559797,0.7229273,0.009990606,-0.6804478,-0.08625039,-0.08485115,-0.7227392
0.6130104,0.03553211,1.640395,0.07142966,0.005513936,0.009599907,-0.007746353,0.9999087,-0.1834031,0.7289263,0.05318676,-0.6325688,-0.002257174,0.203532,-0.7472793,0.2574944,0.7223507,0.009230633,-0.679949,-0.09278151,-0.07833692,-0.723135
0.6268978,0.03689557,1.640401,0.07338387,0.004357281,0.008437309,-0.007488198,0.9999269,-0.1839511,0.7292269,0.05570571,-0.6300412,-0.0006654179,0.2055104,-0.7488745,0.2584907,0.7214856,0.007766224,-0.6807848,-0.09432686,-0.07548286,-0.722452
0.6407967,0.03828268,1.640219,0.07532927,0.003730893,0.007229966,-0.007351458,0.9999399,-0.1845162,0.7296078,0.05795669,-0.6281278,0.001109469,0.2078591,-0.7498326,0.2592415,0.7204129,0.005709118,-0.6824521,-0.09232311,-0.07572242,-0.7211114
0.6547794,0.03971251,1.639639,0.07716969,0.004921726,0.00570756,-0.00792359,0.9999402,-0.1850557,0.7300968,0.0599159,-0.6271415,0.002178864,0.2105795,-0.7498968,0.2600619,0.7191536,0.002841303,-0.685075,-0.08828558,-0.07914237,-0.7187589
0.6686783,0.04123504,1.638643,0.07887682,0.007347365,0.004323385,-0.007997822,0.9999317,-0.1854228,0.7305887,0.06160736,-0.6269275,0.002966486,0.2127393,-0.7494632,0.2611586,0.7177534,-0.0003098124,-0.6886215,-0.08595408,-0.08188953,-0.7153366
0.6826,0.04279099,1.637839,0.08049709,0.01086989,0.00286377,-0.008025337,0.9999046,-0.1856156,0.7311026,0.06327602,-0.6268858,0.003634864,0.2136076,-0.7492481,0.2624032,0.7163081,-0.003600568,-0.6929836,-0.08500339,-0.08345181,-0.7110444
0.6965218,0.04457599,1.637458,0.08224248,0.01481443,0.0008773719,-0.008148359,0.9998567,-0.1856515,0.7316985,0.06463107,-0.6267582,0.004107844,0.2141394,-0.7492007,0.2634477,0.7146748,-0.00716054,-0.6986552,-0.08283115,-0.08441397,-0.7056162
0.7104206,0.04633883,1.637267,0.084464,0.01577668,-0.0009708695,-0.008390318,0.9998399,-0.1858115,0.7326456,0.06706025,-0.6258389,0.006550664,0.2133363,-0.7501802,0.2640747,0.7130757,-0.009916955,-0.7042767,-0.08049637,-0.08220871,-0.7005401
0.7244015,0.04833908,1.637179,0.08706784,0.01455604,-0.003172516,-0.008280731,0.9998547,-0.186043,0.7336375,0.06920877,-0.6249967,0.01084935,0.2104599,-0.7516435,0.2648606,0.7117566,-0.01082683,-0.7072526,-0.0822993,-0.07543563,-0.6980904
0.7382736,0.05033603,1.637072,0.09001752,0.01178407,-0.005206967,-0.007820568,0.9998865,-0.1863245,0.7346197,0.07121795,-0.6248614,0.01677183,0.2054334,-0.7530366,0.2659279,0.7107635,-0.01037053,-0.7084023,-0.08821795,-0.06417681,-0.6973273
0.7521992,0.0523652,1.636929,0.09314229,0.008219562,-0.007058685,-0.007805744,0.9999109,-0.1865772,0.7354668,0.07295299,-0.6252667,0.02245665,0.2009101,-0.7537721,0.2676086,0.7099295,-0.008639805,-0.7078333,-0.09687187,-0.05220998,-0.6977549
0.7661743,0.05464992,1.636488,0.09616328,0.005425777,-0.008640497,-0.007908729,0.9999167,-0.1865895,0.7362058,0.07438533,-0.6256878,0.027678,0.1967682,-0.7543414,0.2696853,0.7091131,-0.006221059,-0.7071903,-0.103548,-0.04571323,-0.6979041
0.780014,0.05710585,1.635587,0.09910319,0.004209641,-0.009085847,-0.007857413,0.999919,-0.1863574,0.7367417,0.07560229,-0.6258307,0.03085875,0.1947298,-0.7546284,0.2718258,0.708239,-0.003290751,-0.7068666,-0.1061734,-0.04536432,-0.6978602
0.7939396,0.05924669,1.634118,0.1019586,0.004509577,-0.008805639,-0.008303796,0.9999166,-0.1860069,0.7372946,0.07666865,-0.6258234,0.03238189,0.1948876,-0.7545298,0.2737655,0.7072059,-6.566162E-05,-0.7063234,-0.1050037,-0.04903264,-0.6983389
0.8079319,0.06133307,1.632374,0.1047181,0.006982002,-0.008176829,-0.008455116,0.9999065,-0.1853597,0.7380643,0.07750125,-0.6244624,0.03180919,0.1962044,-0.7553402,0.2757144,0.7060158,0.00484283,-0.7055005,-0.09897617,-0.05861394,-0.699312
0.8218784,0.06344873,1.630655,0.1076722,0.009462123,-0.007923425,-0.00661615,0.999902,-0.1849781,0.7387224,0.07823966,-0.6229754,0.03363806,0.1952525,-0.7567342,0.2776287,0.7049712,0.009791288,-0.7074072,-0.09537748,-0.06497632,-0.6973209
0.8357735,0.0655295,1.629035,0.1107086,0.0106128,-0.008406824,-0.003339821,0.9999028,-0.1847019,0.7389923,0.07865042,-0.6221849,0.03672452,0.1919446,-0.7580861,0.2795998,0.7041758,0.01612578,-0.7081504,-0.09578201,-0.06707048,-0.696312
0.8497677,0.06738525,1.62752,0.1140224,0.01119831,-0.009250153,0.0006414973,0.9998943,-0.1844526,0.7382153,0.07782005,-0.6228852,0.04183635,0.1827608,-0.7595145,0.2812412,0.703615,0.0271384,-0.705021,-0.09972724,-0.06056022,-0.699523
0.8637295,0.06910952,1.625946,0.1173439,0.01071937,-0.01035616,0.003260418,0.9998836,-0.184521,0.7365153,0.07606366,-0.6257564,0.04829726,0.1721049,-0.7592604,0.2821217,0.7031549,0.04057398,-0.6981631,-0.1006109,-0.04851301,-0.707172
0.8776436,0.0708752,1.623902,0.1205072,0.008678135,-0.0109607,0.005802158,0.9998855,-0.1851538,0.73373,0.07311234,-0.6311485,0.05691832,0.1620603,-0.7564049,0.2831738,0.7028079,0.05686032,-0.6867319,-0.09867211,-0.03644427,-0.71926
0.8914566,0.07246504,1.621635,0.123515,0.005973788,-0.01057452,0.007581043,0.9998975,-0.1861427,0.7299161,0.06910139,-0.6393455,0.06553541,0.1540845,-0.7504668,0.286256,0.7025521,0.07561189,-0.6756984,-0.1009067,-0.0292521,-0.7296532
0.9054108,0.07379046,1.619578,0.1266634,0.003543873,-0.01014752,0.008949203,0.9999022,-0.1871889,0.7259629,0.0650554,-0.6469285,0.07276592,0.1497397,-0.744155,0.2905679,0.7026794,0.09370336,-0.6656953,-0.1062178,-0.02973323,-0.7380268
