DeltaTime,MainCam_x,MainCam_y,MainCam_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,LeftController_x,LeftController_y,LeftController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,RightController_x,RightController_y,RightController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w
0,0.0404686,1.64356,0.0848342,-0.001590581,-0.0002555197,-0.008061598,0.9999663,-0.1847942,0.7412853,0.07032093,-0.6317579,0.04737085,0.1300627,-0.7627068,0.2844068,0.7374484,-0.00313358,-0.665782,-0.0982619,-0.06005904,-0.7372054
0.0140419,0.04185602,1.642943,0.0868732,-0.000611121,9.491397E-05,-0.008436114,0.9999642,-0.1844977,0.7411121,0.07217731,-0.6313377,0.04907199,0.126855,-0.763487,0.2850335,0.7361971,-0.003357375,-0.6679608,-0.09594201,-0.06072965,-0.7354832
0.02815056,0.04329727,1.642527,0.08918729,0.0001658022,0.0006354328,-0.008248945,0.9999658,-0.1840784,0.7407286,0.07366605,-0.6312633,0.0497682,0.1253656,-0.7637495,0.2859193,0.7345989,-0.003539811,-0.6718808,-0.09445831,-0.05883502,-0.7322515
0.04181671,0.04474145,1.642101,0.09156286,0.0004448594,0.0008561719,-0.008254834,0.9999655,-0.1837284,0.7402875,0.07371189,-0.6318911,0.04875504,0.1259206,-0.7632042,0.2862303,0.7334102,-0.003311406,-0.6769207,-0.09466169,-0.05198072,-0.7280904
0.05574989,0.04625296,1.641676,0.09390413,0.001087649,0.0009801131,-0.008122467,0.999966,-0.1837007,0.7401185,0.07337228,-0.6328481,0.04829164,0.127403,-0.762194,0.2868379,0.7327219,-0.001375683,-0.6789517,-0.1005238,-0.04047599,-0.7261414
0.06964493,0.04779141,1.641063,0.09624339,0.002061807,0.000702295,-0.008297019,0.9999632,-0.1836805,0.740109,0.0741272,-0.633334,0.04914428,0.1270501,-0.7617948,0.2875975,0.7325272,0.001973569,-0.6775259,-0.1096956,-0.0256514,-0.7268202
0.08364296,0.04940761,1.64065,0.09860994,0.003756932,0.0002364402,-0.008168127,0.9999596,-0.183865,0.7402579,0.07664621,-0.6331867,0.05362612,0.125019,-0.7619509,0.2881638,0.7327825,0.007855004,-0.6714736,-0.1179946,-0.009124663,-0.7315171
0.0975132,0.05123918,1.640347,0.1011081,0.004612895,-0.0007887795,-0.007541708,0.9999606,-0.1846462,0.7405214,0.07873023,-0.633276,0.06184091,0.1214427,-0.7618326,0.2880733,0.732978,0.01437782,-0.6660891,-0.1141678,-0.006216045,-0.7370566
0.1113853,0.05301463,1.639842,0.1036354,0.003982021,-0.0015434,-0.007456122,0.9999631,-0.1853537,0.7407097,0.07942723,-0.6340842,0.06839462,0.1181465,-0.7611182,0.2879407,0.7326491,0.02075402,-0.6628234,-0.1031839,-0.01330138,-0.741513
0.1253376,0.05474761,1.63921,0.1062203,0.003702982,-0.002084268,-0.007319748,0.9999642,-0.1857592,0.7409553,0.0800828,-0.6349764,0.07356074,0.1147285,-0.7604151,0.2882434,0.7318848,0.02731694,-0.6615436,-0.09149848,-0.02524563,-0.7438756
0.1392517,0.05670522,1.63903,0.108663,0.004236373,-0.002606086,-0.007134078,0.9999622,-0.1858193,0.7416528,0.08075698,-0.6345708,0.07737856,0.1104214,-0.7610123,0.2894599,0.7312802,0.0345814,-0.6631967,-0.0864775,-0.03491399,-0.7426121
0.1532574,0.058557,1.638599,0.111297,0.003996487,-0.002699309,-0.006383826,0.999968,-0.1857022,0.7423807,0.08173271,-0.6320861,0.08116143,0.1053003,-0.7634081,0.291226,0.7314264,0.04458337,-0.6619106,-0.08958001,-0.03844599,-0.7432171
0.1672573,0.0604404,1.637911,0.1139642,0.00344599,-0.002789784,-0.004749706,0.9999789,-0.1857771,0.7429039,0.08244417,-0.6298345,0.08600748,0.1009212,-0.7653276,0.2923028,0.7323393,0.05605362,-0.6588093,-0.09433083,-0.03241279,-0.7456684
0.1811352,0.06237457,1.637131,0.1168269,0.003068366,-0.002899356,-0.00223228,0.9999886,-0.1858424,0.7427908,0.08215956,-0.6297307,0.09231653,0.09469668,-0.7654734,0.2922996,0.7346117,0.07162975,-0.6527988,-0.09945532,-0.01468763,-0.7508306
0.1949883,0.06427412,1.636515,0.1195893,0.003166023,-0.00314625,-1.156061E-05,0.99999,-0.186064,0.7422645,0.08119543,-0.6319761,0.09971353,0.08753767,-0.7635448,0.2919016,0.7367538,0.08730334,-0.644454,-0.1007304,0.0006238,-0.757979
0.208828,0.06594159,1.636062,0.1225492,0.002991869,-0.002908227,0.0008443146,0.9999909,-0.1861004,0.7415308,0.07911305,-0.6364519,0.1044975,0.08127274,-0.7598711,0.2910266,0.7396545,0.1062172,-0.6313103,-0.09895317,0.01692928,-0.7690052
0.2227879,0.06756428,1.635945,0.1253505,0.001807932,-0.002442247,0.0003735372,0.9999954,-0.1859794,0.7409168,0.07690489,-0.6388209,0.1063632,0.07695765,-0.7580714,0.2902361,0.7430792,0.1262577,-0.6172934,-0.0943708,0.02895328,-0.7805157
0.2367496,0.06922499,1.635506,0.1279155,-0.0007168088,-0.001555612,0.001698418,0.9999971,-0.1860891,0.7402596,0.07479587,-0.6401095,0.1079673,0.07490149,-0.7569628,0.2906745,0.7472302,0.1482364,-0.6050208,-0.0914747,0.02932219,-0.7903939
0.250742,0.07064471,1.634825,0.1303184,-0.003413088,-0.0001993981,0.003778852,0.9999871,-0.1864021,0.7392606,0.07231266,-0.6413485,0.1096614,0.07341778,-0.755815,0.292219,0.7521127,0.1713337,-0.5909178,-0.09115579,0.02095907,-0.8012912
0.2647152,0.07197036,1.634463,0.1327042,-0.004030109,0.0003677753,0.006870552,0.9999682,-0.1874422,0.736973,0.06839216,-0.6439492,0.1143336,0.0720672,-0.7530363,0.293576,0.7588781,0.1977348,-0.5731083,-0.0882407,0.006651515,-0.8146878
0.278616,0.0733557,1.634644,0.1350813,-0.003579289,0.0003669709,0.01096862,0.9999334,-0.1888237,0.7345917,0.0646655,-0.6479243,0.1229032,0.06954436,-0.7485002,0.2938785,0.7660681,0.2227881,-0.5562243,-0.08294231,-0.003655597,-0.8268747
0.2924614,0.07442515,1.634718,0.1377253,-0.004763067,0.0004036528,0.01445742,0.9998841,-0.1904086,0.732085,0.06056911,-0.6532233,0.1331587,0.06626818,-0.7424126,0.2931358,0.7753032,0.2499227,-0.5373001,-0.07567233,-0.01166179,-0.8399085
0.3063679,0.07510231,1.634078,0.1405593,-0.00856414,0.0002587118,0.01716622,0.9998159,-0.1930375,0.7287399,0.0537688,-0.6623277,0.1492229,0.06343956,-0.7314575,0.2903508,0.7866809,0.278457,-0.5177469,-0.06367377,-0.01372679,-0.8530506
0.3202744,0.07605969,1.632874,0.1433541,-0.01220543,-0.0002441182,0.02057161,0.9997139,-0.1945284,0.7268664,0.04859858,-0.6673118,0.1593092,0.06169634,-0.7249202,0.2866663,0.798467,0.3058464,-0.4972261,-0.0486449,-0.01497963,-0.8661268
0.3341904,0.07678392,1.631795,0.1461691,-0.01444765,-0.001383253,0.02447224,0.9995952,-0.1953032,0.7253624,0.04318597,-0.6720178,0.1664099,0.06116223,-0.7189987,0.2817754,0.8136052,0.3350059,-0.4719464,-0.0302194,-0.01749042,-0.8809355
0.3481255,0.07734854,1.631329,0.1489582,-0.01583211,-0.00274405,0.0271601,0.999502,-0.1949648,0.7240605,0.03819767,-0.6757601,0.1692394,0.06003281,-0.7149142,0.2775304,0.8309817,0.3644686,-0.4444812,-0.01583939,-0.02287656,-0.8953559
0.3620834,0.07797141,1.631297,0.1520003,-0.01710562,-0.004556986,0.02917919,0.9994174,-0.1938134,0.7229151,0.03374295,-0.6781543,0.1698838,0.05855082,-0.7126135,0.2743943,0.8499759,0.3937273,-0.4162371,-0.00685892,-0.03256948,-0.9086467
0.376049,0.07847203,1.631654,0.1552555,-0.01784847,-0.00604507,0.03112727,0.9993378,-0.1923444,0.7217954,0.02930312,-0.6806093,0.171541,0.05515757,-0.7101425,0.2718847,0.8707862,0.422367,-0.3875404,-0.002103734,-0.04362871,-0.9208174
0.3899269,0.07889768,1.63236,0.1585188,-0.01823787,-0.007684264,0.03209964,0.9992887,-0.1908899,0.7208639,0.02476862,-0.6831928,0.1751559,0.05141891,-0.7070531,0.2690898,0.8947168,0.4500569,-0.3556976,0.0008656036,-0.05101549,-0.9332073
0.4038277,0.07932422,1.633164,0.1619803,-0.01892256,-0.009512602,0.03223673,0.9992559,-0.1894109,0.7203501,0.01999873,-0.6861932,0.1793882,0.04849366,-0.7032831,0.2657794,0.9183053,0.4754706,-0.3266396,0.005696829,-0.05718319,-0.9434003
0.4177589,0.0797084,1.63458,0.1657072,-0.01799968,-0.01132054,0.03195813,0.999263,-0.1878585,0.7200729,0.01500258,-0.6902416,0.1825205,0.04691283,-0.6986071,0.2622898,0.9416684,0.4992285,-0.3005604,0.01112461,-0.06465521,-0.9515038
0.4317284,0.07998033,1.636906,0.1697969,-0.01638538,-0.01260805,0.03126543,0.9992973,-0.185357,0.7207847,0.00940573,-0.6967714,0.1816042,0.04902617,-0.6921892,0.2587841,0.969561,0.519942,-0.2761635,0.01226081,-0.07168739,-0.958355
0.4456863,0.08020875,1.638991,0.1740014,-0.01591303,-0.01356194,0.03116348,0.9992957,-0.1829769,0.7216066,0.004318953,-0.7027444,0.179737,0.05067354,-0.6864963,0.255929,0.9962889,0.5404987,-0.2502765,0.01055212,-0.07259022,-0.9653916
0.4595375,0.08030749,1.641233,0.1784587,-0.01577632,-0.01465097,0.03159241,0.9992689,-0.1802567,0.7229364,-0.0004238519,-0.7080858,0.1769863,0.05187596,-0.6816152,0.2533402,1.025028,0.5598602,-0.2212891,0.006040275,-0.0677875,-0.9728307
0.4734535,0.08041358,1.643016,0.1829982,-0.0159819,-0.01594239,0.03263362,0.9992124,-0.1769101,0.725149,-0.004521057,-0.7128749,0.1727264,0.05322512,-0.6776003,0.2503767,1.05627,0.5758103,-0.1914526,0.00109697,-0.05771783,-0.9798027
0.487421,0.08047938,1.644977,0.1878735,-0.01452158,-0.01716046,0.03407847,0.9991663,-0.1739167,0.7270008,-0.00836801,-0.717399,0.1709808,0.05299635,-0.6732724,0.2466387,1.085721,0.5906822,-0.163565,0.000357479,-0.05558764,-0.9849652
0.5012646,0.08062716,1.647758,0.1930734,-0.01244637,-0.01845888,0.03549672,0.9991218,-0.1707558,0.7292199,-0.0119692,-0.7226798,0.1713436,0.0501432,-0.6677282,0.2417851,1.114493,0.6036174,-0.1362577,0.004877069,-0.06004049,-0.9888403
0.5151901,0.08063126,1.65103,0.1986286,-0.01173158,-0.01950558,0.03686886,0.9990609,-0.1675928,0.7316104,-0.01545065,-0.7287641,0.1729266,0.04590598,-0.6609781,0.2362408,1.142576,0.6147403,-0.1104445,0.01206177,-0.06320725,-0.9917971
0.5289688,0.08048796,1.654302,0.204275,-0.0134156,-0.02004823,0.03632952,0.9990487,-0.164289,0.7344636,-0.01857264,-0.7352293,0.1729131,0.04323266,-0.6539648,0.2309759,1.170525,0.6242093,-0.08457748,0.0193465,-0.05720485,-0.9945853
0.5429764,0.0803174,1.656929,0.2100377,-0.01708134,-0.02006109,0.03446222,0.9990587,-0.160899,0.7374012,-0.02117405,-0.7409608,0.1703301,0.04264895,-0.6481866,0.2269381,1.197774,0.6311514,-0.06098968,0.02345234,-0.04018528,-0.9970534
0.5568638,0.08029678,1.65902,0.2155286,-0.01944873,-0.02000302,0.0334698,0.9990503,-0.1572287,0.7406905,-0.0226864,-0.7462307,0.1646151,0.04439601,-0.6434832,0.223737,1.223196,0.6381271,-0.03876052,0.02322581,-0.02879644,-0.9985635
0.5708141,0.08022749,1.660711,0.2211619,-0.02105955,-0.01960274,0.03229639,0.9990641,-0.1534802,0.7438832,-0.02258123,-0.7505493,0.1566111,0.04759121,-0.6402217,0.2201191,1.246649,0.6442081,-0.01714863,0.0236933,-0.0271533,-0.9992033
0.584795,0.08002543,1.662356,0.226862,-0.02195348,-0.01895314,0.03161799,0.9990792,-0.1496998,0.7463708,-0.02155113,-0.7535515,0.1498174,0.04650836,-0.6383979,0.2150859,1.268231,0.649574,0.003737387,0.02968065,-0.03361143,-0.9989872
0.5987625,0.0798301,1.663488,0.2327881,-0.02402825,-0.01837295,0.0314192,0.9990485,-0.1461398,0.7484794,-0.02003093,-0.7560922,0.144806,0.04335583,-0.6367701,0.2087949,1.288745,0.6551382,0.02477984,0.0418537,-0.03953502,-0.9980337
0.61269,0.07955637,1.664119,0.2388355,-0.02695714,-0.01762849,0.03101735,0.9989997,-0.1428218,0.7500911,-0.01640058,-0.757036,0.1417217,0.03700755,-0.6367432,0.2017176,1.305898,0.6587346,0.0431679,0.06075116,-0.04192505,-0.9963374
0.6265278,0.07925756,1.664627,0.244786,-0.02971202,-0.01653282,0.03074654,0.9989487,-0.13993,0.7514389,-0.01313197,-0.7578577,0.1397335,0.03149036,-0.6365018,0.1965268,1.32331,0.6631932,0.06352118,0.07427342,-0.03922355,-0.9944395
0.6403904,0.07884333,1.66405,0.2509939,-0.03313709,-0.01501043,0.03083749,0.9988622,-0.1374725,0.7523273,-0.008533058,-0.7577236,0.1376548,0.02715492,-0.6373137,0.192808,1.337509,0.6672525,0.08268908,0.08284943,-0.03717348,-0.9924297
0.6543102,0.07842898,1.663458,0.25734,-0.03534928,-0.01371685,0.03088978,0.9988034,-0.1354118,0.7526748,-0.003242349,-0.7572972,0.1340803,0.02501728,-0.6386686,0.1906724,1.348006,0.6714377,0.1014183,0.083785,-0.04120768,-0.9904526
0.6683445,0.07790682,1.66255,0.2638485,-0.03672105,-0.01260292,0.03149977,0.9987495,-0.1341484,0.7520601,0.003236396,-0.756062,0.1302647,0.02477969,-0.6409269,0.1889622,1.356304,0.6765089,0.115725,0.08179481,-0.05121867,-0.9885818
0.6821957,0.07715908,1.661349,0.2704582,-0.03867819,-0.01140084,0.03197432,0.998675,-0.1331856,0.7513524,0.009205529,-0.7549599,0.127461,0.0254827,-0.6427596,0.1874963,1.362231,0.6827089,0.1223551,0.07830698,-0.06204592,-0.9874449
0.696085,0.07642829,1.65933,0.2772928,-0.04063728,-0.01062036,0.03238988,0.9985924,-0.1329126,0.7498949,0.01609137,-0.7541585,0.1247487,0.02566008,-0.6442238,0.1871974,1.363083,0.6901851,0.1191058,0.07005274,-0.07150664,-0.9878225
0.7100563,0.0755667,1.657231,0.284202,-0.04119725,-0.01009246,0.03277953,0.9985622,-0.1334836,0.7477736,0.0238673,-0.7533137,0.1244197,0.02200475,-0.6454101,0.1874238,1.358485,0.6986409,0.109651,0.06324326,-0.07345016,-0.9892331
