DeltaTime,MainCam_x,MainCam_y,MainCam_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,LeftController_x,LeftController_y,LeftController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,RightController_x,RightController_y,RightController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w
0.6126633,0.02549746,1.637211,0.3364078,-0.04235306,-0.01433406,0.02245513,0.9987475,-0.2103981,0.7148331,0.08536347,-0.7587804,0.0954622,0.0612761,-0.6413926,0.1075262,1.223239,0.7270187,0.006252806,0.08058532,-0.07096904,-0.9941983
0.6265163,0.02298494,1.635309,0.344094,-0.04305112,-0.0134736,0.02179948,0.9987441,-0.2127632,0.7115964,0.1020423,-0.7543813,0.09177422,0.06230676,-0.6469963,0.1064405,1.201659,0.7351607,-0.01513178,0.08367835,-0.08050111,-0.9931206
0.6404018,0.02047695,1.634519,0.3518793,-0.04148974,-0.01257944,0.02117731,0.9988353,-0.215653,0.7086397,0.1192192,-0.7475283,0.09106689,0.06339957,-0.6548961,0.1056061,1.18188,0.7429754,-0.03541254,0.08652719,-0.08454259,-0.992024
0.6542912,0.01788935,1.63512,0.3600891,-0.03847729,-0.01144211,0.02055974,0.9989824,-0.2192658,0.7059864,0.1380464,-0.7378708,0.09189659,0.06679301,-0.6653123,0.1056786,1.15841,0.750228,-0.05943185,0.08813921,-0.08404683,-0.9907752
0.6682701,0.01513391,1.636568,0.3686355,-0.03683737,-0.01033272,0.01991147,0.9990695,-0.2236543,0.7041093,0.1592484,-0.7273591,0.09421147,0.07139546,-0.6759998,0.1071661,1.133201,0.7567222,-0.08443523,0.08566701,-0.08054563,-0.9894667
0.6821899,0.01240062,1.638029,0.3773061,-0.0377736,-0.009493232,0.0193068,0.9990547,-0.2277927,0.7027231,0.1790931,-0.7211818,0.09658717,0.07436312,-0.6819369,0.1096755,1.105666,0.7621373,-0.1126645,0.08192333,-0.07513614,-0.9873955
0.6961994,0.009584934,1.638299,0.3859113,-0.04031549,-0.008917357,0.01833796,0.9989789,-0.2319318,0.7016785,0.1980489,-0.7181595,0.09949212,0.07675894,-0.6844387,0.1137642,1.073066,0.7657301,-0.1504297,0.07489053,-0.07202018,-0.9831457
0.7101841,0.006923658,1.637275,0.3942941,-0.04278672,-0.008534871,0.01701191,0.9989029,-0.2362156,0.7012774,0.2183616,-0.7185011,0.1032697,0.07792424,-0.6833882,0.1187093,1.039623,0.7676607,-0.1907147,0.06477545,-0.07586928,-0.9765633
0.7239532,0.004455102,1.635582,0.4024789,-0.04392664,-0.008644205,0.01604311,0.9988686,-0.239766,0.7006249,0.2395163,-0.7178729,0.1065831,0.0762815,-0.6837249,0.1244822,1.004381,0.7667115,-0.2339103,0.05450077,-0.08766586,-0.9667628
0.7378635,0.00216469,1.633357,0.4104437,-0.0450761,-0.009102873,0.01606548,0.9988129,-0.2428246,0.7001265,0.2629648,-0.713286,0.1083979,0.07436412,-0.6884352,0.1300915,0.9684102,0.7624829,-0.2780876,0.04960399,-0.1006241,-0.953982
0.7518425,8.988968E-05,1.630897,0.4186644,-0.04496174,-0.00961463,0.01670192,0.9988028,-0.2454352,0.6998849,0.2880622,-0.7037876,0.1067542,0.07617535,-0.6982005,0.1354216,0.9327764,0.755508,-0.3201091,0.05001055,-0.1063555,-0.9400626
0.765707,-0.001758763,1.62984,0.4266928,-0.04090979,-0.01011994,0.01752931,0.9989578,-0.247521,0.7014666,0.318393,-0.6845433,0.1024455,0.08020054,-0.717268,0.1412672,0.8986055,0.746655,-0.3550389,0.04930016,-0.1069888,-0.9273998
0.7797012,-0.003556041,1.62933,0.4350402,-0.03905045,-0.01007225,0.01783087,0.9990274,-0.2505276,0.7036663,0.3483061,-0.6645104,0.1054193,0.08251674,-0.7351896,0.1479379,0.8657857,0.7362305,-0.383512,0.0467759,-0.1031379,-0.916566
0.7935295,-0.005403823,1.629114,0.4436235,-0.03774356,-0.009724749,0.01712104,0.9990935,-0.2541419,0.7050659,0.3751902,-0.6508623,0.111874,0.08241399,-0.7463715,0.1557445,0.8334065,0.7248178,-0.4137966,0.03932949,-0.09794546,-0.9042302
0.8074646,-0.007100419,1.629004,0.4522567,-0.03730734,-0.009263607,0.01498601,0.9991485,-0.2586601,0.7062526,0.4018975,-0.64222,0.1234972,0.08287973,-0.7519528,0.1661313,0.7999164,0.70838,-0.4524865,0.02488738,-0.09614244,-0.8862242
0.8214169,-0.008692198,1.629165,0.4605393,-0.03596714,-0.008606764,0.01281312,0.9992338,-0.262895,0.7081568,0.4276411,-0.6405038,0.1330513,0.08995071,-0.7509734,0.1790494,0.7667437,0.6848257,-0.5024706,0.005974352,-0.1026424,-0.8584592
0.8352718,-0.01019013,1.629403,0.4686289,-0.03512027,-0.008385069,0.01096141,0.9992878,-0.2647005,0.7105486,0.4538514,-0.638809,0.1311357,0.09988141,-0.7514987,0.1910678,0.7372233,0.6602212,-0.5516605,-0.009483321,-0.1127902,-0.8263529
0.8493633,-0.01150973,1.629853,0.4769549,-0.03523672,-0.00838055,0.009452185,0.9992992,-0.2632805,0.7154567,0.4839703,-0.6297778,0.1183299,0.1129949,-0.7593485,0.2036709,0.7153226,0.6252032,-0.6004695,-0.02061786,-0.1228307,-0.7898885
0.8633251,-0.01254518,1.630714,0.4855869,-0.0360869,-0.008696484,0.008037792,0.9992785,-0.2571108,0.7244037,0.5195972,-0.6049433,0.09519903,0.1199912,-0.781398,0.2132221,0.6982679,0.5946251,-0.6331282,-0.02588336,-0.1241807,-0.7635823
0.8770981,-0.01329121,1.632276,0.4944146,-0.03670293,-0.008894016,0.007015132,0.999262,-0.2508478,0.7340394,0.5544264,-0.5774075,0.07746527,0.1174719,-0.8042388,0.2218221,0.6840226,0.5662767,-0.6579946,-0.03250964,-0.1207239,-0.7425712
0.891119,-0.01382714,1.634238,0.5033041,-0.03809966,-0.008476246,0.006072053,0.9992195,-0.2430018,0.7458536,0.5887784,-0.5513414,0.06082908,0.1094794,-0.8248253,0.229866,0.6750717,0.53737,-0.6752898,-0.04275165,-0.112447,-0.7276755
0.9049549,-0.01421297,1.635756,0.5121174,-0.03963704,-0.007175909,0.00364943,0.9991817,-0.2366372,0.7572141,0.6201698,-0.5333582,0.05116845,0.1047894,-0.8378127,0.238055,0.669185,0.5091786,-0.6886466,-0.05984297,-0.1023441,-0.7153394
0.9188614,-0.01456805,1.636883,0.5207798,-0.03930067,-0.00507052,-0.0001646124,0.9992146,-0.2287247,0.771272,0.6498999,-0.522302,0.0439924,0.1061998,-0.8449774,0.2458774,0.6672384,0.479573,-0.7035565,-0.08078453,-0.09030731,-0.7002333
0.9326973,-0.01477551,1.638029,0.5292243,-0.03730414,-0.003168098,-0.00300409,0.9992945,-0.2210059,0.7845032,0.6797917,-0.5060579,0.02790193,0.1218391,-0.8533945,0.2528915,0.66369,0.4506651,-0.7231518,-0.09729479,-0.08243518,-0.6788149
0.946558,-0.01493664,1.639475,0.5376738,-0.0347738,-0.001216591,-0.004281187,0.9993854,-0.2103826,0.8008822,0.7103932,-0.4836256,-0.001429468,0.1521645,-0.8619456,0.2584969,0.6640236,0.4210856,-0.7428924,-0.1102233,-0.07599901,-0.6558855
0.9605141,-0.01483268,1.641669,0.546194,-0.03295194,-0.0002632164,-0.004819237,0.9994453,-0.1987684,0.820014,0.7408483,-0.4546294,-0.03167418,0.1799864,-0.8717304,0.2627532,0.666381,0.3929759,-0.760904,-0.1174541,-0.07089525,-0.6341952
0.9743958,-0.01456064,1.644175,0.5550326,-0.03340523,0.0004308414,-0.005244955,0.999428,-0.1881496,0.8408129,0.7700157,-0.4253092,-0.0508517,0.1909035,-0.8832225,0.2664568,0.6709788,0.3669292,-0.775605,-0.1249466,-0.06533115,-0.61527
0.988287,-0.01423166,1.646524,0.5640806,-0.03535262,0.001285601,-0.00597001,0.9993563,-0.1791445,0.8623035,0.797686,-0.4008854,-0.05817162,0.1843164,-0.8955079,0.2698326,0.677374,0.3428818,-0.7882421,-0.1369005,-0.05589842,-0.5973342
1.002213,-0.01355572,1.648384,0.5730284,-0.03737105,0.00199121,-0.007078937,0.9992744,-0.1714551,0.8845706,0.8244131,-0.3776853,-0.05808154,0.1678081,-0.9087468,0.2727049,0.6852964,0.3206821,-0.7997659,-0.1519724,-0.04343689,-0.5791305
1.016281,-0.01283605,1.649845,0.5818942,-0.03803923,0.002985822,-0.008624996,0.9992346,-0.1648122,0.9073243,0.8498927,-0.3529855,-0.05529248,0.1509832,-0.9217093,0.2747944,0.696117,0.3018904,-0.8064438,-0.1746667,-0.02162165,-0.5645108
1.030115,-0.01214685,1.651089,0.5906641,-0.03787604,0.003950282,-0.01089562,0.9992152,-0.1584493,0.929468,0.8733949,-0.3296796,-0.0550168,0.1420861,-0.9317167,0.2758654,0.7058232,0.2839659,-0.8163276,-0.1861917,-0.0132352,-0.5465958
1.044098,-0.01126523,1.651802,0.5995181,-0.03789055,0.004615777,-0.01288344,0.9991882,-0.1522262,0.950242,0.8947054,-0.3118425,-0.05789943,0.1463668,-0.9370052,0.2758785,0.7156376,0.2685406,-0.8231922,-0.196592,-0.0003540964,-0.5326407
1.057941,-0.01038281,1.651923,0.608592,-0.03745548,0.005158074,-0.01447212,0.9991802,-0.1460293,0.9709252,0.9145569,-0.2926515,-0.06143371,0.1616328,-0.9404551,0.2752402,0.7251123,0.2557547,-0.8281064,-0.2029866,0.009645472,-0.5224397
1.071898,-0.009479383,1.651893,0.6177183,-0.0370359,0.005496556,-0.01651813,0.9991623,-0.1395546,0.9917651,0.9339387,-0.2714541,-0.06580449,0.1749735,-0.9441222,0.2747858,0.733555,0.2439395,-0.8328319,-0.2078178,0.01772038,-0.5127269
1.085819,-0.00858163,1.652037,0.6268858,-0.03685104,0.006031126,-0.01856942,0.9991301,-0.1327622,1.012471,0.9516465,-0.2497635,-0.07290346,0.1835849,-0.9479451,0.2741311,0.7422913,0.2354445,-0.8354207,-0.2112033,0.02369701,-0.5068569
1.099751,-0.007479153,1.651889,0.6364269,-0.03836218,0.006540284,-0.02081853,0.9990256,-0.1257292,1.032874,0.9668569,-0.2260501,-0.08180305,0.1866337,-0.9525636,0.2739268,0.7505875,0.2284675,-0.837912,-0.2156222,0.02804111,-0.5006238
1.113712,-0.006278601,1.651428,0.6461374,-0.03995007,0.007393369,-0.02229878,0.9989255,-0.1186089,1.052111,0.9796259,-0.2015677,-0.09172265,0.1866321,-0.9571447,0.2745381,0.7583808,0.2237812,-0.8411119,-0.2214545,0.0274554,-0.4926813
1.127514,-0.005078822,1.65057,0.655804,-0.04107805,0.008242592,-0.02381389,0.9988381,-0.1115754,1.07019,0.9929153,-0.1771036,-0.1021138,0.1859665,-0.9610534,0.2758696,0.7653067,0.2178868,-0.8455606,-0.2291605,0.02597905,-0.4814954
1.141464,-0.003833413,1.648953,0.6655052,-0.0410402,0.008919347,-0.02509327,0.9988025,-0.1050765,1.085849,1.003859,-0.1552573,-0.113195,0.1797656,-0.9647623,0.2771187,0.771715,0.2154781,-0.8512967,-0.2357693,0.02120984,-0.4682488
1.155457,-0.002514016,1.646883,0.6751971,-0.03993353,0.00949784,-0.02607933,0.9988168,-0.09959892,1.098766,1.013825,-0.1403792,-0.1228014,0.1681451,-0.967957,0.2782488,0.7772774,0.2125814,-0.8571875,-0.2404611,0.0163291,-0.4551279
1.169397,-0.001127272,1.644173,0.6848258,-0.03709814,0.009882486,-0.02673635,0.9989051,-0.0957066,1.108306,1.023219,-0.1358306,-0.1274177,0.1560276,-0.9700362,0.2795414,0.7791318,0.2137241,-0.8623478,-0.2388139,0.008590215,-0.4463748
1.18334,0.0001219333,1.641882,0.6945676,-0.03353578,0.01023421,-0.02750054,0.9990067,-0.0923574,1.115755,1.032311,-0.1329758,-0.1303721,0.1480234,-0.9712928,0.2802356,0.7798953,0.2168709,-0.8654737,-0.2337634,0.00256334,-0.4430613
1.197222,0.001644533,1.640195,0.7043172,-0.03083947,0.01020655,-0.02783729,0.9990845,-0.08936981,1.120921,1.040208,-0.1259899,-0.1334172,0.1451511,-0.9722435,0.2807857,0.7790595,0.22586,-0.863837,-0.2280585,-0.004507462,-0.449171
1.211123,0.00306025,1.638639,0.7144471,-0.03047021,0.01038302,-0.0281415,0.9990855,-0.0858596,1.126689,1.048808,-0.1136765,-0.1388632,0.1451694,-0.9729956,0.2811068,0.7794738,0.2320994,-0.8636895,-0.2270392,-0.006706393,-0.449943
1.225004,0.00475131,1.637377,0.7247573,-0.03107859,0.01047039,-0.02819259,0.9990644,-0.0828273,1.128932,1.056161,-0.1028214,-0.1454004,0.147449,-0.9729056,0.2806214,0.7766545,0.2446378,-0.8628969,-0.2268409,-0.004620706,-0.4515869
1.238968,0.006355058,1.63598,0.7351466,-0.03229717,0.01054729,-0.02904359,0.9990006,-0.08020639,1.128752,1.063102,-0.09516064,-0.1518555,0.1501923,-0.9722791,0.2795545,0.7728895,0.2583304,-0.8640983,-0.2269434,0.001126864,-0.4492546
1.252935,0.008082376,1.634888,0.7453653,-0.03199566,0.01047625,-0.02965097,0.9989932,-0.07844778,1.125779,1.069949,-0.09152678,-0.1564925,0.1517996,-0.9716429,0.2787946,0.7693751,0.2710766,-0.8657507,-0.2253361,0.004514573,-0.4468546
1.266888,0.01003277,1.633903,0.7555647,-0.03114583,0.01033264,-0.02974186,0.9990188,-0.0776701,1.120255,1.076929,-0.09153361,-0.158815,0.1508062,-0.97142,0.2783092,0.7639526,0.2878433,-0.8667187,-0.2206033,0.004002781,-0.4473443
1.280725,0.01189705,1.632793,0.7657261,-0.03042778,0.01029446,-0.02982204,0.999039,-0.0778885,1.111865,1.083965,-0.09732235,-0.1590117,0.1480762,-0.9712451,0.2781895,0.757374,0.3075559,-0.8660374,-0.2134324,0.0008139084,-0.4521342
1.294661,0.01392244,1.631812,0.7758241,-0.02986693,0.01015826,-0.02986725,0.9990559,-0.07911798,1.100042,1.091174,-0.1095387,-0.156791,0.1448254,-0.9707953,0.2784669,0.7496644,0.3302771,-0.8636161,-0.2044367,-0.005686743,-0.4608042
1.308867,0.01599144,1.63133,0.7859431,-0.02887295,0.01012762,-0.02917507,0.9991059,-0.08139723,1.085427,1.098435,-0.127267,-0.151461,0.1408878,-0.9700584,0.2783883,0.7408354,0.3560066,-0.859229,-0.1948501,-0.009400795,-0.4729382
1.322504,0.01825093,1.631196,0.7960382,-0.02855808,0.009819306,-0.02839687,0.9991405,-0.08457007,1.068537,1.105359,-0.1484913,-0.1436701,0.1379779,-0.9686441,0.2779631,0.7302043,0.3865308,-0.8515533,-0.1853308,-0.01082198,-0.4902983
1.336451,0.02041554,1.630659,0.8062578,-0.02903248,0.009892319,-0.02781689,0.9991424,-0.08736323,1.053258,1.112176,-0.1661748,-0.1361732,0.1385682,-0.9667687,0.2773883,0.7198901,0.4175695,-0.8434504,-0.1753565,-0.01231501,-0.5076316
1.350435,0.0226096,1.631321,0.8161998,-0.02623023,0.009918012,-0.02735566,0.9992324,-0.09271371,1.02981,1.117161,-0.1919455,-0.1235634,0.1484227,-0.9622161,0.2770996,0.7095739,0.4512684,-0.8331521,-0.164316,-0.01693334,-0.5277984
1.364246,0.02496442,1.632015,0.825812,-0.02446619,0.0101382,-0.02598421,0.9993115,-0.0978278,1.006916,1.121101,-0.2146422,-0.1129218,0.1637439,-0.9562245,0.2768438,0.6997845,0.4871203,-0.821484,-0.1535167,-0.02233136,-0.5487241
